Data ID:;D:\mrolf2\ML1\ML1.1_5-20_1-32_2v5\ML1.1_5-20_1-32_2v5.ilab
Date of Export:;2021-02-06 11:43:03
Classes:;24
Particles on File:;2421

Particle Classes:
;Class;Class Name;Class ID;No. of Particles
;1;PU;PU;12
;2;PET;PET;3
;3;PA;PA;0
;4;PC;PC;1
;5;PMMA;PMMA;12
;6;PVC;PVC;10
;7;PE;PE;77
;8;PP;PP;37
;9;POM;POM;0
;10;ABS;ABS;2
;11;PAN;PAN;0
;12;PS;PS;12
;13;PBT;PBT;0
;14;PPSU;PPSU;2
;15;CA;CA;0
;16;EVAc;EVAc;1
;17;PEEK;PEEK;1
;18;EVOH;EVOH;4
;19;PSU;PSU;0
;20;SILICONE;SI;0
;21;Substrat;Substrate;0
;22;Non-Polymer;Non-Polymer;2246
;23;PLA;PLA;1
;24;PLA-PBAT;PLAPBAT;0

Export Filter Parameters:
;Minimum Size:;1
;Minimum Relevance:;0,00000000000000
;Minimum Aux. Parameter:;0,00000000000000
;Selected Classes:;[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,23,24]
;No. Exported Particles:;175

Particle Properties:
;Particle;Size [px];Area [µm≤];Class Idx;Class Name;XPos [px];YPos [px];Left Edge [px];Right Edge [px];Bottom Edge [px];Top Edge [px];CenterX [px];CenterY [px];PC1LdX;PC1LdY;Length [px];Width [px];Aspect;Direction [∞];Relevance;Similarity;Done;polymere?;Form;Farbe;L‰nge;Breite;Kommentar
;00087;1;122,102499999944;7;PE;742;160;742;742;160;160;743,000000000000;161,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,46678016000000;0,58334762474351;;"";"";"";"";"";""
;00088;1;122,102499999944;7;PE;784;298;784;784;298;298;785,000000000000;299,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,37748375703704;3,37688319790726E-02;;"";"";"";"";"";""
;00089;1;122,102499999944;7;PE;814;383;814;814;383;383;815,000000000000;384,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,54542222222222;0,13316907413843;;"";"";"";"";"";""
;00090;2;244,204999999887;7;PE;824;309;824;825;309;309;826,000000000000;310,000000000000;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,23409410149136;0,61803439869849;;"";"";"";"";"";""
;00091;1;122,102499999944;7;PE;844;364;844;844;364;364;845,000000000000;365,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,43163319308642;0,00000000000000;;"";"";"";"";"";""
;00092;51;6227,22749999713;7;PE;878;674;878;882;669;683;881,000000000000;678,000000000000;-3,17419478238401E-02;0,99949609741527;15,0564292594614;5,22017802442792;2,88427505518098;91,8189851845409;0,74826666666667;0,78397942524331;OK;"ja";"Faser";"transparent";"1554";"86";""
;00093;101;12332,3524999943;7;PE;879;384;879;892;379;390;887,000000000000;385,000000000000;0,98966001109855;-0,14343312878277;14,4393126594123;12,3165595084323;1,17234952256973;171,753444339031;0,86114304000000;0,75067970509714;OK;"ja";"Fragment";"transparent";"231";"229";""
;00094;5;610,512499999719;7;PE;879;666;879;880;664;667;881,000000000000;667,000000000000;-8,98055953159171E-02;0,99595931395311;3,98787794185932;2,08576490926907;1,91194986747419;95,1524232343830;0,21737199904237;0,28847204362045;;"";"";"";"";"";""
;00095;3;366,307499999831;7;PE;880;685;880;881;684;685;882,000000000000;686,000000000000;0,70710678118655;-0,70710678118655;2,41421356237305;1,70710678118667;1,41421356237297;135,000000000000;0,56358400000000;0,32649330455180;;"";"";"";"";"";""
;00096;1;122,102499999944;7;PE;880;687;880;880;687;687;881,000000000000;688,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,44039348148148;0,34638840106732;;"";"";"";"";"";""
;00097;1;122,102499999944;7;PE;883;657;883;883;657;657;884,000000000000;658,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,36590933333333;0,29996635110397;;"";"";"";"";"";""
;00098;3;366,307499999831;7;PE;884;654;884;885;654;655;886,000000000000;655,000000000000;0,70710678118655;0,70710678118655;2,41421356237311;1,70710678118655;1,41421356237310;45,0000000000000;0,41440000000000;0,60347314386215;;"";"";"";"";"";""
;00099;1;122,102499999944;7;PE;884;656;884;884;656;656;885,000000000000;657,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,58870044444444;0,51457980799269;;"";"";"";"";"";""
;00100;1;122,102499999944;7;PE;885;651;885;885;651;651;886,000000000000;652,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,39782792912593;0,16373479452027;;"";"";"";"";"";""
;00101;1;122,102499999944;7;PE;886;377;886;886;377;377;887,000000000000;378,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,33503785713009;0,37281235033407;;"";"";"";"";"";""
;00102;17;2075,74249999904;7;PE;892;634;892;897;629;635;896,000000000000;633,000000000000;-0,60567446634014;0,79571253655047;8,19697308466340;3,00706146923085;2,72590805626598;127,277391595262;0,75968948148148;0,71405272239664;;"";"";"";"";"";""
;00103;1;122,102499999944;7;PE;896;421;896;896;421;421;897,000000000000;422,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,51825395484444;2,94566561462898E-02;;"";"";"";"";"";""
;00104;1;122,102499999944;7;PE;896;626;896;896;626;626;897,000000000000;627,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,46223634415144;0,29614935000484;;"";"";"";"";"";""
;00105;1;122,102499999944;7;PE;898;425;898;898;425;425;899,000000000000;426,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,44891220165215;0,63289609371292;;"";"";"";"";"";""
;00106;24;2930,45999999865;7;PE;899;416;899;906;414;418;903,000000000000;417,000000000000;0,94012800822262;-0,34082154884244;8,26253915524330;4,16120557351030;1,98561186398518;160,073064839134;0,85999407407407;0,61647350107047;OK;"ja";"Fragment";"grau";"222";"136";""
;00107;84;10256,6099999953;7;PE;899;600;899;909;590;609;905,000000000000;601,000000000000;-0,29031318382067;0,95693168789622;20,6332679891316;9,06409559794270;2,27637360685106;106,876706807887;0,69987555555556;0,73879624486977;;"";"";"";"";"";""
;00108;2;244,204999999887;7;PE;901;566;901;902;566;566;902,000000000000;567,000000000000;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,63904426666667;0,76157122764476;;"";"";"";"";"";""
;00109;10;1221,02499999944;7;PE;903;564;903;906;563;565;906,000000000000;565,000000000000;0,98747899749146;-0,15775052935965;4,27793805119370;3,29045905370219;1,30010371847067;170,923647056674;0,86826666666667;0,91496260304955;;"";"";"";"";"";""
;00110;18;2197,84499999899;7;PE;905;571;905;910;569;573;909,000000000000;572,000000000000;0,99557485063216;-9,39718936106039E-02;6,07184614677135;5,07627129613923;1,19612325515173;174,607851066219;0,59989333333333;0,89808605935789;;"";"";"";"";"";""
;00111;5;610,512499999719;7;PE;906;579;906;909;578;579;909,000000000000;580,000000000000;0,98195638673142;-0,18910752115495;4,13497668134914;1,98195638673144;2,08631063177347;169,099295256824;0,41446665481481;0,79359386314150;;"";"";"";"";"";""
;00112;1;122,102499999944;7;PE;907;576;907;907;576;576;908,000000000000;577,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,44800000000000;0,71939876644151;;"";"";"";"";"";""
;00113;1;122,102499999944;7;PE;907;582;907;907;582;582;908,000000000000;583,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,51357392592593;0,76389639408770;;"";"";"";"";"";""
;00114;1;122,102499999944;7;PE;908;577;908;908;577;577;909,000000000000;578,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,69440000000000;0,75623697868038;;"";"";"";"";"";""
;00115;6;732,614999999662;7;PE;910;593;910;912;591;593;912,000000000000;593,000000000000;0,70710678118655;-0,70710678118655;3,82842712474621;2,41421356237311;1,58578643762690;135,000000000000;0,77155555555556;0,36951680084306;;"";"";"";"";"";""
;00116;1;122,102499999944;7;PE;911;590;911;911;590;590;912,000000000000;591,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,45102222222222;0,47210826804113;;"";"";"";"";"";""
;00117;1;122,102499999944;7;PE;914;599;914;914;599;599;915,000000000000;600,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,41020074666667;1,65598509578154E-02;;"";"";"";"";"";""
;00118;2;244,204999999887;8;PP;107;353;107;108;353;353;108,000000000000;354,000000000000;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,38861507181985;0,70419766836112;;"";"";"";"";"";""
;00119;1;122,102499999944;8;PP;127;722;127;127;722;722;128,000000000000;723,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,49937777777778;0,24406035969786;OK;"ja";"Fragment";"weiﬂ";"31";"28";""
;00120;1;122,102499999944;8;PP;207;515;207;207;515;515;208,000000000000;516,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,47119806919111;0,17710382926876;OK;"ja";"Fragment";"transparent";"26";"23";""
;00121;28;3418,86999999842;8;PP;238;652;238;245;650;655;242,000000000000;653,000000000000;0,99904876491500;4,36069412114546E-02;8,03694829561647;6,03885076578638;1,33087380485547;2,49928620873423;0,60299946666667;0,87143945822210;OK;"ja";"Fragment";"grau";"101";"76";""
;00122;1;122,102499999944;8;PP;246;666;246;246;666;666;247,000000000000;667,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,57874659555556;0,58099717665030;OK;"ja";"Fragment";"transparent";"70";"56";""
;00123;1;122,102499999944;8;PP;274;875;274;274;875;875;275,000000000000;876,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,46991644444445;0,19090233982205;;"";"";"";"";"";""
;00124;2;244,204999999887;8;PP;293;372;293;294;372;372;294,000000000000;373,000000000000;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,35783111111111;0,33519432633664;;"";"";"";"";"";""
;00125;10;1221,02499999944;8;PP;337;448;337;341;447;449;340,000000000000;449,000000000000;0,99101094666098;-0,13378080429607;4,96404378664391;3,11580269761811;1,59318296708540;172,311874375587;0,50026666666667;0,88214368701938;OK;"ja";"Fragment";"transparent";"182";"86";""
;00126;1;122,102499999944;8;PP;343;447;343;343;447;447;344,000000000000;448,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,52053333333333;0,72171460941447;;"";"";"";"";"";""
;00127;22;2686,25499999876;8;PP;349;62;349;355;57;63;354,000000000000;61,0000000000000;0,77958000620424;-0,62630265361612;7,55638799807380;5,37092533204918;1,40690617182548;141,222137236279;0,67004785777778;0,88063936692958;OK;"ja";"Fragment";"grau";"133";"66";""
;00128;1;122,102499999944;8;PP;417;121;417;417;121;121;418,000000000000;122,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,48160000000000;0,82834964190171;OK;"ja";"Faser";"transparent";"670";"31";""
;00129;2;244,204999999887;8;PP;418;122;418;419;122;122;420,000000000000;123,000000000000;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,76407466666667;0,92661836290216;;"";"";"";"";"";""
;00130;2;244,204999999887;8;PP;420;123;420;421;123;123;422,000000000000;124,000000000000;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,89617777777778;0,94142028250487;;"";"";"";"";"";""
;00131;15;1831,53749999916;8;PP;421;552;421;425;549;554;424,000000000000;552,000000000000;-0,62890450774566;0,77748255294713;6,77412628797271;3,96135216658695;1,71005404293787;128,969345271478;0,69930957432099;0,86503014796927;OK;"ja";"Fragment";"grau";"77";"69";""
;00132;1;122,102499999944;8;PP;427;130;427;427;130;130;428,000000000000;131,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,56711111111111;0,74469007153053;;"";"";"";"";"";""
;00133;2;244,204999999887;8;PP;518;439;518;519;439;439;520,000000000000;440,000000000000;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,45991822222222;0,31130057000876;;"";"";"";"";"";""
;00134;1;122,102499999944;8;PP;570;472;570;570;472;472;571,000000000000;473,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,39994898605616;0,59809599687638;;"";"";"";"";"";""
;00135;1;122,102499999944;8;PP;681;193;681;681;193;193;682,000000000000;194,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,54589629629630;0,44192843466133;;"";"";"";"";"";""
;00136;1;122,102499999944;8;PP;681;870;681;681;870;870;682,000000000000;871,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,44800000000000;0,31020843041762;;"";"";"";"";"";""
;00137;1;122,102499999944;8;PP;682;192;682;682;192;192;683,000000000000;193,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,44730074074074;0,56219428307099;OK;"ja";"Fragment";"grau";"70";"47";""
;00138;1;122,102499999944;8;PP;682;869;682;682;869;869;683,000000000000;870,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,36332784602074;0,56854253125622;OK;"ja";"Fragment";"transparent";"500";"124";""
;00139;2;244,204999999887;8;PP;683;191;683;684;191;191;684,000000000000;192,000000000000;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,70319404541893;0,63064595913379;;"";"";"";"";"";""
;00140;1;122,102499999944;8;PP;701;534;701;701;534;534;702,000000000000;535,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,63928888888889;0,68519348204696;;"";"";"";"";"";""
;00141;1;122,102499999944;8;PP;702;537;702;702;537;537;703,000000000000;538,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,46293333333333;0,27760665627112;;"";"";"";"";"";""
;00142;1;122,102499999944;8;PP;703;536;703;703;536;536;704,000000000000;537,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,73263881481481;0,31353861842262;;"";"";"";"";"";""
;00143;4;488,409999999775;8;PP;704;537;704;705;537;538;706,000000000000;538,000000000000;1,00000000000000;0,00000000000000;2,00000000000000;2,00000000000000;1,00000000000000;0,00000000000000;0,77937050442798;0,26445107230957;;"";"";"";"";"";""
;00144;1;122,102499999944;8;PP;753;580;753;753;580;580;754,000000000000;581,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,67235555555556;0,35945945049228;;"";"";"";"";"";""
;00145;1;122,102499999944;8;PP;754;579;754;754;579;579;755,000000000000;580,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,52266666666667;0,22684007261240;;"";"";"";"";"";""
;00146;2;244,204999999887;8;PP;755;577;755;756;577;577;756,000000000000;578,000000000000;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,58782530370370;0,32016088429261;;"";"";"";"";"";""
;00147;1;122,102499999944;8;PP;757;572;757;757;572;572;758,000000000000;573,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,43220385185185;0,32396576710390;;"";"";"";"";"";""
;00148;30;3663,07499999831;8;PP;762;739;762;767;732;740;766,000000000000;737,000000000000;-0,35064835845659;0,93650719629467;9,89465100418369;4,86146666425373;2,03532219544749;110,526976734833;0,49523200000000;0,80253401134588;OK;"ja";"Fragment";"transparent";"168";"64";""
;00149;2;244,204999999887;8;PP;765;730;765;766;730;730;766,000000000000;731,000000000000;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,40839398589630;0,00000000000000;;"";"";"";"";"";""
;00150;1;122,102499999944;8;PP;772;436;772;772;436;436;773,000000000000;437,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,47383687016296;0,23978794983178;;"";"";"";"";"";""
;00151;6;732,614999999662;8;PP;801;582;801;802;582;585;802,000000000000;584,000000000000;-0,22381453572523;0,97463175281647;4,14770979417466;2,19844628854173;1,88665505079313;102,933178397047;0,59357866666667;0,81895876531565;OK;"ja";"Fragment";"transparent";"110";"40";""
;00152;1;122,102499999944;8;PP;815;383;815;815;383;383;816,000000000000;384,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,40108032000000;0,11138366373686;;"";"";"";"";"";""
;00153;1;122,102499999944;8;PP;900;414;900;900;414;414;901,000000000000;415,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,54802962962963;0,74447488074510;;"";"";"";"";"";""
;00154;1;122,102499999944;8;PP;943;851;943;943;851;851;944,000000000000;852,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,51833590518519;0,67033621897173;OK;"ja";"Faser";"schwarz";"164";"19";""
;00155;1;122,102499999944;10;ABS;525;251;525;525;251;251;526,000000000000;252,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,33805044408421;0,16556881373510;;"";"";"";"";"";""
;00156;99;12088,1474999944;10;ABS;640;348;640;650;346;356;646,000000000000;352,000000000000;0,94023950531716;-0,34051383619605;12,7859919065438;11,7644503979558;1,08683291390863;160,091817168833;0,75573930666667;0,82156783358746;OK;"ja";"Fragment";"gelb";"184";"156";""
;00157;14;1709,43499999921;12;PS;152;626;152;156;624;628;155,000000000000;627,000000000000;0,83769410305643;-0,54613971628557;5,44305584479682;3,51308230916925;1,54936758258988;146,897417689939;0,83558400000000;0,77790683798431;OK;"ja";"Fragment";"transparent";"111";"62";""
;00158;68;8302,96999999617;12;PS;155;708;155;167;704;712;162,000000000000;708,000000000000;0,96433112291979;-0,26469885788998;12,5719734750375;8,71464898335830;1,44262534257493;164,650940342210;0,84868246860905;0,74988465486678;OK;"ja";"Kugel";"transparent";"175";"175";""
;00159;3;366,307499999831;12;PS;158;500;158;159;500;501;159,000000000000;501,000000000000;0,70710678118655;-0,70710678118655;2,41421356237311;1,70710678118655;1,41421356237310;135,000000000000;0,50203751664198;0,37383018034984;OK;"ja";"Kugel";"transparent";"48";"48";""
;00160;21;2564,15249999882;12;PS;352;261;352;357;259;263;356,000000000000;262,000000000000;0,99758828717622;-6,94090000563224E-02;6,12675943599379;5,05976214876119;1,21087894170951;176,019957148362;0,97351111111111;0,77774538387977;OK;"ja";"Fragment";"";"67";"55";""
;00161;1;122,102499999944;12;PS;463;701;463;463;701;701;464,000000000000;702,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,50062222222222;0,45870346102865;OK;"ja";"Kugel";"transparent";"55";"55";""
;00162;9;1098,92249999949;12;PS;795;489;795;798;489;491;797,000000000000;491,000000000000;0,99443511957226;-0,10535080902060;4,08865616773744;3,09422104816508;1,32138464062290;173,952621461494;0,96035555555556;0,76190932371792;OK;"ja";"Fragment";"grau";"64";"55";""
;00163;209;25519,4224999882;12;PS;818;207;818;836;204;219;829,000000000000;212,000000000000;0,91090946237749;0,41260629097380;21,1098269415589;16,2283702191276;1,30079771760924;24,3686634159032;1,00000000000000;0,79751887256766;OK;"ja";"Fragment";"grau";"296";"215";""
;00164;1;122,102499999944;12;PS;828;203;828;828;203;203;829,000000000000;204,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,42419268266667;0,12047929985788;;"";"";"";"";"";""
;00165;30;3663,07499999831;12;PS;831;231;831;835;226;234;834,000000000000;230,000000000000;-0,14266182427216;0,98977149074690;9,20349557451952;4,95908596298762;1,85588546825166;98,2019039608230;1,00000000000000;0,76835573945405;OK;"ja";"Fragment";"weiﬂ";"137";"102";""
;00166;1;122,102499999944;12;PS;837;218;837;837;218;218;838,000000000000;219,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,40224426666667;0,26679222603818;;"";"";"";"";"";""
;00167;23;2808,35749999871;12;PS;887;670;887;892;668;673;891,000000000000;671,000000000000;-0,65315390931349;0,75722517836408;6,74558761976090;5,33520853208347;1,26435313244010;130,779817362247;0,97333333333333;0,72099296686552;OK;"ja";"Fragment";"";"119";"98";""
;00168;5;610,512499999719;12;PS;948;560;948;949;560;562;949,000000000000;562,000000000000;-0,31622776601684;0,94868329805051;3,21359436211776;2,26491106406729;1,41886116991580;108,434948822922;0,47304298246526;0,57300989874093;OK;"ja";"Kugel";"transparent";"57";"57";""
;00169;1;122,102499999944;14;PPSU;443;486;443;443;486;486;444,000000000000;487,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,40412663231526;0,45410540151825;;"";"";"";"";"";""
;00170;2;244,204999999887;14;PPSU;710;401;710;711;401;401;712,000000000000;402,000000000000;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,28826687209877;0,18646059868888;;"";"";"";"";"";""
;00171;1;122,102499999944;16;EVAc;227;583;227;227;583;583;228,000000000000;584,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,39232341333333;0,49173106027521;;"";"";"";"";"";""
;00172;1;122,102499999944;17;PEEK;72;569;72;72;569;569;73,0000000000000;570,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,31781811570495;0,15911594822747;;"";"";"";"";"";""
;00173;1;122,102499999944;18;EVOH;242;587;242;242;587;587;243,000000000000;588,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,41957451851852;9,27636639469907E-02;;"";"";"";"";"";""
;00174;1;122,102499999944;18;EVOH;667;852;667;667;852;852;668,000000000000;853,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,44975731048718;0,15856357117451;;"";"";"";"";"";""
;00175;1;122,102499999944;18;EVOH;697;104;697;697;104;104;698,000000000000;105,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,38718261728395;0,23685546957634;;"";"";"";"";"";""
;00176;1;122,102499999944;18;EVOH;777;420;777;777;420;420;778,000000000000;421,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,41529691654321;0,28867055293634;;"";"";"";"";"";""
;02423;1;122,102499999944;23;PLA;219;518;219;219;518;518;220,000000000000;519,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,45170915555556;0,00000000000000;;"";"";"";"";"";""
