Data ID:;D:\mrolf2\ML1\ML1.1_5-20_1-32_1v5\ML1.1_5-20_1-32-1v5.ilab
Date of Export:;2021-02-06 11:38:24
Classes:;24
Particles on File:;6246

Particle Classes:
;Class;Class Name;Class ID;No. of Particles
;1;PU;PU;25
;2;PET;PET;13
;3;PA;PA;1
;4;PC;PC;3
;5;PMMA;PMMA;23
;6;PVC;PVC;14
;7;PE;PE;131
;8;PP;PP;99
;9;POM;POM;3
;10;ABS;ABS;0
;11;PAN;PAN;0
;12;PS;PS;21
;13;PBT;PBT;0
;14;PPSU;PPSU;0
;15;CA;CA;4
;16;EVAc;EVAc;4
;17;PEEK;PEEK;0
;18;EVOH;EVOH;0
;19;PSU;PSU;0
;20;SILICONE;SI;0
;21;Substrat;Substrate;0
;22;Non-Polymer;Non-Polymer;5904
;23;PLA;PLA;0
;24;PLA-PBAT;PLAPBAT;1

Export Filter Parameters:
;Minimum Size:;1
;Minimum Relevance:;0,00000000000000
;Minimum Aux. Parameter:;0,00000000000000
;Selected Classes:;[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,23,24]
;No. Exported Particles:;342

Particle Properties:
;Particle;Size [px];Area [µm≤];Class Idx;Class Name;XPos [px];YPos [px];Left Edge [px];Right Edge [px];Bottom Edge [px];Top Edge [px];CenterX [px];CenterY [px];PC1LdX;PC1LdY;Length [px];Width [px];Aspect;Direction [∞];Relevance;Similarity;Done;polymere?;Form;Farbe;L‰nge;Breite;Kommentar
;00077;1;122,102499999984;6;PVC;778;871;778;778;871;871;779,000000000000;872,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,45171027816296;0,44325645395380;;"";"";"";"";"";""
;00078;1;122,102499999984;6;PVC;826;115;826;826;115;115;827,000000000000;116,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,39242429629630;0,18319469402879;;"";"";"";"";"";""
;00079;2;244,204999999968;6;PVC;840;606;840;841;606;606;842,000000000000;607,000000000000;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,36552097185185;0,55615833677100;;"";"";"";"";"";""
;00080;1;122,102499999984;7;PE;138;94;138;138;94;94;139,000000000000;95,0000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,40649614222222;0,12239281427027;;"";"";"";"";"";""
;00081;1;122,102499999984;7;PE;180;655;180;180;655;655;181,000000000000;656,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,47401236530006;0,00000000000000;;"";"";"";"";"";""
;00082;1;122,102499999984;7;PE;189;365;189;189;365;365;190,000000000000;366,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,40992711111111;0,76878452267998;;"";"";"";"";"";""
;00083;1;122,102499999984;7;PE;216;355;216;216;355;355;217,000000000000;356,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,38488250696691;8,07837704433215E-02;;"";"";"";"";"";""
;00084;1;122,102499999984;7;PE;223;418;223;223;418;418;224,000000000000;419,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,25483088360823;0,35963783629578;;"";"";"";"";"";""
;00085;1;122,102499999984;7;PE;224;419;224;224;419;419;225,000000000000;420,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,46475946666667;0,50970930377279;;"";"";"";"";"";""
;00086;1;122,102499999984;7;PE;224;637;224;224;637;637;225,000000000000;638,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,41142650702608;0,17441739437026;;"";"";"";"";"";""
;00087;1;122,102499999984;7;PE;309;582;309;309;582;582;310,000000000000;583,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,41813333333333;0,15386632609121;;"";"";"";"";"";""
;00088;1;122,102499999984;7;PE;319;390;319;319;390;390;320,000000000000;391,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,47626666666667;0,13280456952960;;"";"";"";"";"";""
;00089;1;122,102499999984;7;PE;321;519;321;321;519;519;322,000000000000;520,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,59644444444444;0,57080878746638;;"";"";"";"";"";""
;00090;1;122,102499999984;7;PE;328;509;328;328;509;509;329,000000000000;510,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,40928395061728;3,28802474181719E-02;;"";"";"";"";"";""
;00091;1;122,102499999984;7;PE;332;712;332;332;712;712;333,000000000000;713,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,40446141629630;7,28481075073281E-02;;"";"";"";"";"";""
;00092;1;122,102499999984;7;PE;338;445;338;338;445;445;339,000000000000;446,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,29726654774509;0,46118014046617;;"";"";"";"";"";""
;00093;1;122,102499999984;7;PE;357;310;357;357;310;310;358,000000000000;311,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,55463822222222;0,75346206721502;;"";"";"";"";"";""
;00094;23;2808,35749999963;7;PE;365;328;365;372;326;330;369,000000000000;329,000000000000;0,99823820590717;5,93336689176303E-02;7,98766744135020;4,93361915471104;1,61902797740740;3,40156666675153;0,49226666666667;0,83691757632690;;"";"";"";"";"";""
;00095;1;122,102499999984;7;PE;367;334;367;367;334;334;368,000000000000;335,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,66861511111111;0,48216699856701;;"";"";"";"";"";""
;00096;4076;497689,789999934;7;PE;445;260;368;445;254;397;402,000000000000;320,000000000000;-0,33397105042470;0,94258333184829;155,159737378938;49,1023780985941;3,15992307067874;109,509980201974;0,00000000000000;0,00000000000000;OK;"ja";"Fragment";"";"1934";"580";""
;00099;1;122,102499999984;7;PE;375;395;375;375;395;395;376,000000000000;396,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,58402133333333;0,23374473801111;;"";"";"";"";"";""
;00100;1;122,102499999984;7;PE;376;381;376;376;381;381;377,000000000000;382,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,47786666666667;0,18088674913325;;"";"";"";"";"";""
;00101;1;122,102499999984;7;PE;378;352;378;378;352;352;379,000000000000;353,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,61883733333333;0,50188440038122;;"";"";"";"";"";""
;00102;1;122,102499999984;7;PE;383;285;383;383;285;285;384,000000000000;286,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,49920000000000;0,14939047384097;;"";"";"";"";"";""
;00103;1;122,102499999984;7;PE;386;310;386;386;310;310;387,000000000000;311,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,65031111111111;0,43025961463763;;"";"";"";"";"";""
;00104;4;488,409999999936;7;PE;388;288;388;389;286;288;390,000000000000;288,000000000000;-0,31622776601684;0,94868329805051;3,21359436211785;1,94868329805047;1,64911064067355;108,434948822922;0,53659477333333;0,12055803779898;;"";"";"";"";"";""
;00105;16;1953,63999999974;7;PE;394;827;394;398;826;830;397,000000000000;829,000000000000;-0,65167398360545;0,75849918859008;5,98901870517659;5,23051951658658;1,14501412071683;130,667932283446;0,35840000000000;0,76803558147995;OK;"ja";"Fragment";"transparent";"189";"64";""
;00106;3;366,307499999952;7;PE;395;823;395;396;823;824;396,000000000000;825,000000000000;0,70710678118655;0,70710678118655;2,41421356237311;1,70710678118655;1,41421356237310;45,0000000000000;0,31573333333333;0,69274722489813;;"";"";"";"";"";""
;00107;10;1221,02499999984;7;PE;396;268;396;400;267;270;399,000000000000;270,000000000000;0,79298885570994;0,60923614035925;5,39042770355826;3,80444999213839;1,41687437466577;37,5342914109312;0,67665223848560;0,40278287263671;;"";"";"";"";"";""
;00108;2;244,204999999968;7;PE;396;310;396;396;310;311;397,000000000000;312,000000000000;0,00000000000000;1,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;90,0000000000000;0,47065315555556;0,49310271497109;;"";"";"";"";"";""
;00109;1;122,102499999984;7;PE;397;316;397;397;316;316;398,000000000000;317,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,40446141629630;0,48403889925056;;"";"";"";"";"";""
;00110;1;122,102499999984;7;PE;398;309;398;398;309;309;399,000000000000;310,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,41432632888889;0,45045830514538;;"";"";"";"";"";""
;00111;1;122,102499999984;7;PE;399;264;399;399;264;264;400,000000000000;265,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,46641999012346;0,46852703989342;;"";"";"";"";"";""
;00112;1;122,102499999984;7;PE;400;159;400;400;159;159;401,000000000000;160,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,45793962666667;0,39513261333530;;"";"";"";"";"";""
;00113;1;122,102499999984;7;PE;401;271;401;401;271;271;402,000000000000;272,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,40256474074074;0,52953410208075;;"";"";"";"";"";""
;00114;1;122,102499999984;7;PE;401;375;401;401;375;375;402,000000000000;376,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,39830755555556;0,39838854892870;;"";"";"";"";"";""
;00115;1;122,102499999984;7;PE;401;377;401;401;377;377;402,000000000000;378,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,45381404444444;0,00000000000000;;"";"";"";"";"";""
;00116;1;122,102499999984;7;PE;402;273;402;402;273;273;403,000000000000;274,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,45170915555556;0,40541555534748;;"";"";"";"";"";""
;00117;2;244,204999999968;7;PE;403;272;403;404;272;272;404,000000000000;273,000000000000;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,72425016888889;0,56317428786092;;"";"";"";"";"";""
;00118;1;122,102499999984;7;PE;403;374;403;403;374;374;404,000000000000;375,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,47360000000000;0,24326098314315;;"";"";"";"";"";""
;00119;1;122,102499999984;7;PE;404;274;404;404;274;274;405,000000000000;275,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,49254400000000;0,61674512087641;;"";"";"";"";"";""
;00120;1;122,102499999984;7;PE;404;278;404;404;278;278;405,000000000000;279,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,57590992592593;0,50070279875980;;"";"";"";"";"";""
;00121;1;122,102499999984;7;PE;406;273;406;406;273;273;407,000000000000;274,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,47174798222222;0,47691106171963;;"";"";"";"";"";""
;00122;1;122,102499999984;7;PE;409;347;409;409;347;347;410,000000000000;348,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,39846524166672;0,44522070598502;;"";"";"";"";"";""
;00123;1;122,102499999984;7;PE;411;344;411;411;344;344;412,000000000000;345,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,43817187555556;0,32818529368728;;"";"";"";"";"";""
;00124;1;122,102499999984;7;PE;412;303;412;412;303;303;413,000000000000;304,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,54931911111111;0,33980618380737;;"";"";"";"";"";""
;00125;1;122,102499999984;7;PE;413;333;413;413;333;333;414,000000000000;334,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,47889066666667;0,12295265552021;;"";"";"";"";"";""
;00126;1;122,102499999984;7;PE;413;340;413;413;340;340;414,000000000000;341,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,44800000000000;0,25433455189085;;"";"";"";"";"";""
;00127;1;122,102499999984;7;PE;437;100;437;437;100;100;438,000000000000;101,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,46293333333333;0,26364529497075;;"";"";"";"";"";""
;00128;1;122,102499999984;7;PE;437;276;437;437;276;276;438,000000000000;277,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,27391237816320;7,81260196862208E-02;;"";"";"";"";"";""
;00129;1;122,102499999984;7;PE;438;99;438;438;99;99;439,000000000000;100,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,27566499810850;0,19640533624376;;"";"";"";"";"";""
;00130;1;122,102499999984;7;PE;438;275;438;438;275;275;439,000000000000;276,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,44160000000000;0,32549724000829;;"";"";"";"";"";""
;00131;3;366,307499999952;7;PE;439;194;439;440;193;194;441,000000000000;195,000000000000;0,70710678118655;-0,70710678118655;2,41421356237311;1,70710678118655;1,41421356237310;135,000000000000;0,47786666666667;0,30796803555513;;"";"";"";"";"";""
;00132;2;244,204999999968;7;PE;439;273;439;440;273;273;440,000000000000;274,000000000000;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,44185347329053;0,44046183091263;;"";"";"";"";"";""
;00133;31;3785,17749999950;7;PE;440;652;440;447;648;654;445,000000000000;652,000000000000;-0,29061340812719;0,95684055464675;7,03165673600768;7,69788388252732;0,91345320913039;106,894683435562;0,52266666666667;0,93615217928691;;"";"";"";"";"";""
;00134;1;122,102499999984;7;PE;443;258;443;443;258;258;444,000000000000;259,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,61725866666667;0,46803749808262;;"";"";"";"";"";""
;00135;1;122,102499999984;7;PE;444;271;444;444;271;271;445,000000000000;272,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,42880000000000;5,60871960193700E-02;;"";"";"";"";"";""
;00136;1;122,102499999984;7;PE;452;711;452;452;711;711;453,000000000000;712,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,41121109333333;6,14357360124591E-02;;"";"";"";"";"";""
;00137;27;3296,76749999957;7;PE;458;751;458;462;751;758;461,000000000000;756,000000000000;3,97341583229466E-03;0,99999210595215;8,00789157332974;5,01586208713786;1,59651350739174;89,7723394435043;0,84195555555556;0,96101259931201;OK;"ja";"Fragment";"transparent";"107";"78";""
;00138;1;122,102499999984;7;PE;461;751;461;461;751;751;462,000000000000;752,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,54060562962963;0,88989704191896;;"";"";"";"";"";""
;00139;1;122,102499999984;7;PE;468;498;468;468;498;498;469,000000000000;499,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,48614981530864;0,31581663645538;;"";"";"";"";"";""
;00140;1;122,102499999984;7;PE;495;709;495;495;709;709;496,000000000000;710,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,42956775137449;0,15315460903788;;"";"";"";"";"";""
;00141;5;610,512499999919;7;PE;550;82;550;552;81;83;552,000000000000;83,0000000000000;0,70710678118655;-0,70710678118655;3,82842712474621;1,70710678118655;2,24264068711929;135,000000000000;0,44321475950617;0,37127768665402;;"";"";"";"";"";""
;00142;1;122,102499999984;7;PE;551;86;551;551;86;86;552,000000000000;87,0000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,66005807407407;0,32002039842154;;"";"";"";"";"";""
;00143;1;122,102499999984;7;PE;554;86;554;554;86;86;555,000000000000;87,0000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,47786666666667;0,00000000000000;;"";"";"";"";"";""
;00144;1;122,102499999984;7;PE;595;737;595;595;737;737;596,000000000000;738,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,39609331358025;0,00000000000000;;"";"";"";"";"";""
;00145;49;5983,02249999921;7;PE;621;389;621;627;388;399;625,000000000000;394,000000000000;0,28218372390179;0,95936038377917;12,9638828410798;5,79680191889588;2,23638534185916;73,6094204957241;0,24291555555556;0,73186169554662;OK;"ja";"Fragment";"schwarz";"226";"99";""
;00146;1;122,102499999984;7;PE;622;396;622;622;396;396;623,000000000000;397,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,44528965472003;0,28721101669557;;"";"";"";"";"";""
;00147;4;488,409999999936;7;PE;628;400;628;629;400;401;630,000000000000;402,000000000000;1,00000000000000;0,00000000000000;2,00000000000000;2,00000000000000;1,00000000000000;0,00000000000000;0,45511111111111;0,80724816077236;;"";"";"";"";"";""
;00148;1;122,102499999984;7;PE;629;403;629;629;403;403;630,000000000000;404,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,45023573333333;0,35913675615588;;"";"";"";"";"";""
;00149;1;122,102499999984;7;PE;643;293;643;643;293;293;644,000000000000;294,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,51432258370370;0,34241316544080;;"";"";"";"";"";""
;00150;2;244,204999999968;7;PE;645;636;645;646;636;636;646,000000000000;637,000000000000;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,40675555555556;0,40888344647220;;"";"";"";"";"";""
;00151;1817;221860,242499971;7;PE;647;638;647;706;632;714;682,000000000000;677,000000000000;0,49807029641492;0,86713665579835;93,1531621619232;42,2534931189375;2,20462629917272;60,1275862517732;0,87111111111111;0,87313035947618;;"";"";"";"";"";""
;00152;2;244,204999999968;7;PE;655;635;655;656;635;635;656,000000000000;636,000000000000;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,36776618666667;0,84522309439476;;"";"";"";"";"";""
;00153;2;244,204999999968;7;PE;655;658;655;656;658;658;656,000000000000;659,000000000000;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,40996977777778;0,61121091224850;;"";"";"";"";"";""
;00154;1;122,102499999984;7;PE;657;636;657;657;636;636;658,000000000000;637,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,56817777777778;0,84503128500559;;"";"";"";"";"";""
;00155;1;122,102499999984;7;PE;657;659;657;657;659;659;658,000000000000;660,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,43804444444444;0,24483556672919;;"";"";"";"";"";""
;00156;1;122,102499999984;7;PE;660;662;660;660;662;662;661,000000000000;663,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,38339088603128;0,15899351682216;;"";"";"";"";"";""
;00157;13;1587,33249999979;7;PE;670;872;670;675;871;873;673,000000000000;873,000000000000;0,99612512751432;8,79473156758518E-02;5,98062563757162;3,16814488638022;1,88773741481401;5,04552861944446;0,57333333333333;0,88082595087854;OK;"ja";"Fragment";"transparent";"97";"57";""
;00158;1;122,102499999984;7;PE;673;624;673;673;624;624;674,000000000000;625,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,61904631792830;8,20944774581794E-02;;"";"";"";"";"";""
;00159;1;122,102499999984;7;PE;677;639;677;677;639;639;678,000000000000;640,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,49488592592593;0,00000000000000;;"";"";"";"";"";""
;00160;1;122,102499999984;7;PE;689;653;689;689;653;653;690,000000000000;654,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,51200000000000;0,86688116199435;;"";"";"";"";"";""
;00161;1;122,102499999984;7;PE;691;767;691;691;767;767;692,000000000000;768,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,61244444444444;9,43235462414330E-02;;"";"";"";"";"";""
;00162;1;122,102499999984;7;PE;693;651;693;693;651;651;694,000000000000;652,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,60025856000000;0,61323404476237;;"";"";"";"";"";""
;00163;2;244,204999999968;7;PE;694;656;694;694;656;657;695,000000000000;658,000000000000;0,00000000000000;1,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;90,0000000000000;0,52243342222222;0,80331397060636;;"";"";"";"";"";""
;00164;1;122,102499999984;7;PE;695;724;695;695;724;724;696,000000000000;725,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,48606795851852;0,14781132541594;;"";"";"";"";"";""
;00165;1;122,102499999984;7;PE;695;728;695;695;728;728;696,000000000000;729,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,67200000000000;0,10515404794830;;"";"";"";"";"";""
;00166;1;122,102499999984;7;PE;696;658;696;696;658;658;697,000000000000;659,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,42644113382716;0,68857310688544;;"";"";"";"";"";""
;00167;4;488,409999999936;7;PE;697;660;697;698;660;662;699,000000000000;662,000000000000;0,31622776601684;0,94868329805051;3,21359436211776;1,94868329805058;1,64911064067340;71,5650511770780;0,56065471188807;0,85159098968210;;"";"";"";"";"";""
;00168;1;122,102499999984;7;PE;698;664;698;698;664;664;699,000000000000;665,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,36505789629630;0,60165635469745;;"";"";"";"";"";""
;00169;29;3540,97249999953;7;PE;699;720;699;706;720;725;704,000000000000;723,000000000000;0,84019264762860;0,54228803681332;9,59278871746687;5,98763470095440;1,60209986022324;32,8395316720249;0,96000000000000;0,86778488839932;;"";"";"";"";"";""
;00170;5;610,512499999919;7;PE;700;726;700;702;725;727;702,000000000000;727,000000000000;0,82806723046927;0,56062880930518;3,21676327024375;2,38869603977446;1,34666077922056;34,0992952568241;0,43605333333333;0,55261865016255;;"";"";"";"";"";""
;00171;1;122,102499999984;7;PE;701;680;701;701;680;680;702,000000000000;681,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,43603911111111;0,41753710308210;;"";"";"";"";"";""
;00172;2760;337002,899999956;7;PE;708;724;708;791;709;822;759,000000000000;758,000000000000;0,50998780278928;0,86018163256731;123,319114906036;62,4843015095684;1,97360155953975;59,3369827042038;0,65433600000000;0,90523992657117;OK;"ja";"Fragment";"transparent";"3098";"642";""
;00173;36;4395,68999999942;7;PE;715;702;715;723;700;707;721,000000000000;704,000000000000;0,99955823891391;-2,97208179449668E-02;9,08562836514625;7,96718685445239;1,14038098153413;178,296871768764;0,61440000000000;0,94485546113186;;"";"";"";"";"";""
;00174;1;122,102499999984;7;PE;716;738;716;716;738;738;717,000000000000;739,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,40391111111111;0,14023668471702;;"";"";"";"";"";""
;00175;8;976,819999999871;7;PE;717;698;717;719;697;699;719,000000000000;699,000000000000;0,70710678118655;-0,70710678118655;3,82842712474616;3,12132034355955;1,22654091966101;135,000000000000;0,21947506696041;0,89058134459763;;"";"";"";"";"";""
;00176;2;244,204999999968;7;PE;717;705;717;718;705;705;718,000000000000;706,000000000000;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,19225549937778;0,67020396299767;;"";"";"";"";"";""
;00177;1;122,102499999984;7;PE;718;717;718;718;717;717;719,000000000000;718,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,45066666666667;0,30856904387680;;"";"";"";"";"";""
;00178;1;122,102499999984;7;PE;722;698;722;722;698;698;723,000000000000;699,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,35464514370370;0,90778485505084;;"";"";"";"";"";""
;00179;1;122,102499999984;7;PE;725;695;725;725;695;695;726,000000000000;696,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,36431073869959;0,34793753013481;;"";"";"";"";"";""
;00180;4;488,409999999936;7;PE;726;693;726;727;692;694;728,000000000000;694,000000000000;-0,52573111211913;0,85065080835204;3,22703272882325;1,85065080835193;1,74372859226590;121,717474411461;0,40647369007407;0,91762571635598;;"";"";"";"";"";""
;00181;1;122,102499999984;7;PE;729;692;729;729;692;692;730,000000000000;693,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,34849659259259;0,87751758135794;;"";"";"";"";"";""
;00182;2;244,204999999968;7;PE;744;767;744;745;767;767;746,000000000000;768,000000000000;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,62278844365432;0,36591042374164;;"";"";"";"";"";""
;00183;1;122,102499999984;7;PE;755;766;755;755;766;766;756,000000000000;767,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,38294192289817;0,25123933272438;;"";"";"";"";"";""
;00184;1;122,102499999984;7;PE;755;773;755;755;773;773;756,000000000000;774,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,39958088059259;0,21529590349906;;"";"";"";"";"";""
;00185;1;122,102499999984;7;PE;760;779;760;760;779;779;761,000000000000;780,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,45955555555556;0,19789036124402;;"";"";"";"";"";""
;00186;1;122,102499999984;7;PE;762;815;762;762;815;815;763,000000000000;816,000000000000;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,40124444444444;0,42111702380032;;"";"";"";"";"";""
