Data ID:;D:\Image_Lab_Daten\mrolf2\0-5_ML\ML1.1_0-5_1-8_3v5\ML1_1_0-5_1-8_3v5.ilab
Date of Export:;2021-04-20 11:27:59
Classes:;24
Particles on File:;12504

Particle Classes:
;Class;Class Name;Class ID;No. of Particles
;1;PU;PU;22
;2;PET;PET;5
;3;PA;PA;5
;4;PC;PC;2
;5;PMMA;PMMA;26
;6;PVC;PVC;23
;7;PE;PE;305
;8;PP;PP;182
;9;POM;POM;13
;10;ABS;ABS;1
;11;PAN;PAN;0
;12;PS;PS;73
;13;PBT;PBT;0
;14;PPSU;PPSU;0
;15;CA;CA;0
;16;EVAc;EVAc;52
;17;PEEK;PEEK;0
;18;EVOH;EVOH;1
;19;PSU;PSU;0
;20;SILICONE;SI;0
;21;Substrat;Substrate;3924
;22;Non-Polymer;Non-Polymer;7869
;23;PLA;PLA;0
;24;PLA-PBAT;PLAPBAT;1

Export Filter Parameters:
;Minimum Size:;1
;Minimum Relevance:;0,00000000000000
;Minimum Aux. Parameter:;0,00000000000000
;Selected Classes:;[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,23,24]
;No. Exported Particles:;711

Particle Properties:
;Particle;Size [px];Area [µm²];Class Idx;Class Name;XPos [px];YPos [px];Left Edge [px];Right Edge [px];Bottom Edge [px];Top Edge [px];CenterX [px];CenterY [px];PC1LdX;PC1LdY;Length [px];Width [px];Aspect;Direction [°];Relevance;Similarity;Done;polymer;shape;length;width;comment
;00085;2;244,204999999887;7;PE;32;545;32;32;545;546;32;546;0,00000000000000;1,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;90,0000000000000;0,59817830105021;0,72976291882182;;"";"";"";"";""
;00086;5;610,512499999719;7;PE;76;630;76;78;629;631;77;630;0,85065080835204;-0,52573111211913;3,75276384094235;2,05146222423832;1,82931169611748;148,282525588539;0,77937886161646;0,57381731239608;OK;"";"fragment";"90";"40";""
;00087;1;122,102499999944;7;PE;77;632;77;77;632;632;77;632;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,47991466666667;0,59695639646466;;"";"";"";"";""
;00088;1;122,102499999944;7;PE;78;633;78;78;633;633;78;633;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,56320000000000;0,17991258094803;;"";"";"";"";""
;00089;8;976,819999999550;7;PE;79;632;79;84;632;633;82;632;0,98263591319609;0,18554423218546;6,09872379816591;2,35372437756700;2,59109514108446;10,6928639659642;0,23324444444444;0,85104029034749;;"";"";"";"";""
;00090;4;488,409999999775;7;PE;80;629;80;82;629;630;81;629;1,00000000000000;0,00000000000000;3,00000000000000;2,00000000000000;1,50000000000000;0,00000000000000;0,62692010666667;0,77323667824565;;"";"";"";"";""
;00091;55;6715,63749999690;7;PE;120;666;120;126;666;681;123;674;0,23690237287865;0,97153346093918;16,2837090327236;7,30300551139239;2,22972706337434;76,2962122810908;0,40256474074074;0,67182729759183;OK;"";"fragment";"372";"87";""
;00092;1;122,102499999944;7;PE;123;683;123;123;683;683;123;683;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,60971053511111;0,61675295831266;;"";"";"";"";""
;00093;11;1343,12749999938;7;PE;129;531;129;131;529;534;130;532;-0,10773094183004;0,99418008638899;6,07863137377495;3,09609111460802;1,96332444645917;96,1845307629628;0,64278072888889;0,58178429606871;OK;"";"fragment";"106";"67";""
;00094;1;122,102499999944;7;PE;132;531;132;132;531;531;132;531;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,56989866666667;0,33333269983382;;"";"";"";"";""
;00095;10;1221,02499999944;7;PE;138;566;138;142;566;568;140;567;1,00000000000000;0,00000000000000;5,00000000000000;3,00000000000000;1,66666666666667;0,00000000000000;0,27103620361482;0,87296445566912;;"";"";"";"";""
;00096;1;122,102499999944;7;PE;159;568;159;159;568;568;159;568;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,62468892444444;0,54234919822814;OK;"";"fragment";"96";"75";""
;00097;1;122,102499999944;7;PE;162;568;162;162;568;568;162;568;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,56985600000000;1,58949404878171E-02;;"";"";"";"";""
;00098;1;122,102499999944;7;PE;179;515;179;179;515;515;179;515;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,40292250864197;1,38354234420773E-02;;"";"";"";"";""
;00099;1;122,102499999944;7;PE;180;512;180;180;512;512;180;512;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,45781333333333;0,46579363153528;;"";"";"";"";""
;00100;1;122,102499999944;7;PE;182;693;182;182;693;693;182;693;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,43828672087791;0,14611739511741;;"";"";"";"";""
;00101;1;122,102499999944;7;PE;183;686;183;183;686;686;183;686;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,55679949302870;0,55904057755200;OK;"";"fragment";"156";"80";""
;00102;1;122,102499999944;7;PE;183;690;183;183;690;690;183;690;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,63129125925926;0,58238082556593;;"";"";"";"";""
;00103;1;122,102499999944;7;PE;183;692;183;183;692;692;183;692;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,58901807407407;0,51607227631969;;"";"";"";"";""
;00104;3;366,307499999831;7;PE;184;683;184;186;683;683;185;683;1,00000000000000;0,00000000000000;3,00000000000000;1,00000000000000;3,00000000000000;0,00000000000000;0,48525767111111;0,16263608110263;;"";"";"";"";""
;00105;1;122,102499999944;7;PE;186;685;186;186;685;685;186;685;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,43159794321383;0,69815128736230;;"";"";"";"";""
;00106;1;122,102499999944;7;PE;187;684;187;187;684;684;187;684;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,55012353179918;0,50535258707745;;"";"";"";"";""
;00107;1;122,102499999944;7;PE;222;420;222;222;420;420;222;420;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,43442979773419;0,23956055639409;;"";"";"";"";""
;00108;28;3418,86999999842;7;PE;223;419;223;229;418;422;226;420;0,97463175281647;0,22381453572523;7,51923412407450;5,79378515416681;1,29781031294658;12,9331783970473;0,64785066666667;0,86554651636125;OK;"";"fragment";"99";"98";""
;00109;1;122,102499999944;7;PE;223;476;223;223;476;476;223;476;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,43163319308642;0,26337162836980;;"";"";"";"";""
;00110;2;244,204999999887;7;PE;261;607;261;262;607;607;262;607;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,45543348148148;0,19086731997055;;"";"";"";"";""
;00111;17;2075,74249999904;7;PE;289;688;289;293;685;690;291;688;-0,62514984159271;0,78050475690838;5,99746855241170;4,12201902763354;1,45498322841437;128,693186272991;0,66988088888889;0,86079182936542;OK;"";"fragment";"84";"65";""
;00112;61;7448,25249999657;7;PE;293;761;293;304;756;765;298;760;0,73988713361477;-0,67273102315214;11,6953703414457;7,92877856290920;1,47505321893546;137,721801974400;0,92142222222222;0,87965191980674;OK;"";"fragment";"253";"144";""
;00113;20;2442,04999999887;7;PE;295;768;295;299;767;772;297;770;-0,61767459872047;0,78643377985403;6,61643351429802;5,21232513572363;1,26938234703570;128,146519497960;0,68955022222222;0,77822718138598;;"";"";"";"";""
;00114;1;122,102499999944;7;PE;299;765;299;299;765;765;299;765;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,45226666666667;0,47347679125742;;"";"";"";"";""
;00115;2;244,204999999887;7;PE;301;767;301;301;767;768;301;768;0,00000000000000;1,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;90,0000000000000;0,47765510742387;0,41771957346257;;"";"";"";"";""
;00116;1;122,102499999944;7;PE;305;760;305;305;760;760;305;760;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,47689007407407;0,32501156283331;;"";"";"";"";""
;00117;428;52259,8699999759;7;PE;317;678;317;349;678;704;333;692;0,77058256976642;0,63734017853276;40,6883217348445;19,0653827230577;2,13414660098252;39,5937680332337;0,42371792592593;0,80831421231220;OK;"";"fragment";"493";"219";""
;00118;1;122,102499999944;7;PE;322;115;322;322;115;115;322;115;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,40361244444444;0,29212667761650;;"";"";"";"";""
;00119;1;122,102499999944;7;PE;330;681;330;330;681;681;330;681;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,38229333333333;0,36974032256678;;"";"";"";"";""
;00120;1;122,102499999944;7;PE;332;160;332;332;160;160;332;160;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,39188353580247;0,12873899106542;;"";"";"";"";""
;00121;1;122,102499999944;7;PE;337;174;337;337;174;174;337;174;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,52440708072536;0,52219422028787;;"";"";"";"";""
;00122;40;4884,09999999775;7;PE;337;177;337;348;173;179;343;177;0,97858433718319;-0,20584628978860;12,5878128681695;6,45981344352197;1,94863411741291;168,120955472470;0,62260405538765;0,36607689823856;OK;"";"fragment";"199";"115";""
;00123;7;854,717499999606;7;PE;338;806;338;340;804;807;339;806;0,25666793515702;0,96649964876467;4,15616688145099;2,93299929752931;1,41703643944001;75,1275593515289;0,51063466666667;0,87842095303497;OK;"";"fragment";"180";"134";""
;00124;82;10012,4049999954;7;PE;339;802;339;351;800;811;345;807;0,65789746988138;0,75310750834371;15,8631572905946;10,5999775315437;1,49652744483548;48,8602816581238;0,38860800000000;0,91414930961870;;"";"";"";"";""
;00125;1;122,102499999944;7;PE;344;345;344;344;345;345;344;345;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,42275555555556;0,31719054010785;;"";"";"";"";""
;00126;3;366,307499999831;7;PE;344;689;344;345;689;690;345;689;0,70710678118655;0,70710678118655;2,41421356237311;1,70710678118655;1,41421356237310;45,0000000000000;0,75040000000000;0,73450265991662;;"";"";"";"";""
;00127;1;122,102499999944;7;PE;345;172;345;345;172;172;345;172;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,35223106305756;0,43591768091246;;"";"";"";"";""
;00128;1;122,102499999944;7;PE;345;339;345;345;339;339;345;339;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,38641777777778;0,30010173096803;;"";"";"";"";""
;00129;1;122,102499999944;7;PE;345;346;345;345;346;346;345;346;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,24945366397788;0,21412973824302;;"";"";"";"";""
;00130;1;122,102499999944;7;PE;348;803;348;348;803;803;348;803;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,49810090666667;0,73188447459424;;"";"";"";"";""
;00131;1;122,102499999944;7;PE;349;657;349;349;657;657;349;657;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,51289125925926;0,45056642923747;;"";"";"";"";""
;00132;6;732,614999999662;7;PE;350;439;350;353;438;439;352;438;0,94868329805051;-0,31622776601684;4,16227766016837;2,26491106406729;1,83772233983167;161,565051177078;0,78891609758025;0,78925329089864;OK;"";"fragment";"72";"47";""
;00133;2;244,204999999887;7;PE;350;802;350;351;802;802;350;802;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,18661507072000;2,74194578595449E-02;;"";"";"";"";""
;00134;4;488,409999999775;7;PE;351;173;351;351;173;176;351;174;0,00000000000000;1,00000000000000;4,00000000000000;1,00000000000000;4,00000000000000;90,0000000000000;0,46557866666667;0,28779889788859;;"";"";"";"";""
;00135;1;122,102499999944;7;PE;353;435;353;353;435;435;353;435;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,47091506734775;0,19342598415579;;"";"";"";"";""
;00136;21;2564,15249999882;7;PE;357;622;357;362;621;625;359;623;0,81025167062679;-0,58608210196738;6,80950465903607;4,60291921581506;1,47938826204889;144,120527608084;0,35460595358025;0,93751804426404;OK;"";"fragment";"103";"72";""
;00137;1;122,102499999944;7;PE;359;831;359;359;831;831;359;831;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,42473851259259;0,49107787219166;;"";"";"";"";""
;00138;1;122,102499999944;7;PE;360;643;360;360;643;643;360;643;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,50096355555556;0,38777787179520;;"";"";"";"";""
;00139;154;18803,7849999913;7;PE;361;927;361;377;920;935;368;927;0,72473884779972;-0,68902365887532;19,4146277757000;11,0034831134985;1,76440746765750;136,447127383946;0,82666666666667;0,89257440425813;OK;"";"fragment";"267";"141";""
;00140;53;6471,43249999702;7;PE;368;964;368;378;958;965;374;962;0,82562055720957;-0,56422574871497;13,2057858131005;6,77934390046698;1,94794452191618;145,651456821200;0,96035555555556;0,87242516688888;OK;"";"fragment";"155";"86";""
;00141;1;122,102499999944;7;PE;376;910;376;376;910;910;376;910;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,44455253333333;0,21382458833143;;"";"";"";"";""
;00142;3;366,307499999831;7;PE;377;912;377;378;912;913;377;912;0,70710678118655;-0,70710678118655;2,41421356237305;1,70710678118655;1,41421356237306;135,000000000000;0,41990320987654;0,49804143256651;;"";"";"";"";""
;00143;4;488,409999999775;7;PE;379;976;379;382;976;976;380;976;1,00000000000000;0,00000000000000;4,00000000000000;1,00000000000000;4,00000000000000;0,00000000000000;0,39722761481482;0,54836773889655;;"";"";"";"";""
;00144;1;122,102499999944;7;PE;380;910;380;380;910;910;380;910;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,67694396049383;0,25923716259541;;"";"";"";"";""
;00145;1;122,102499999944;7;PE;381;911;381;381;911;911;381;911;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,50257730370370;0,33175417751188;;"";"";"";"";""
;00146;1;122,102499999944;7;PE;383;885;383;383;885;885;383;885;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,50133333333333;0,27197092513500;;"";"";"";"";""
;00147;1;122,102499999944;7;PE;393;259;393;393;259;259;393;259;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,57967407407407;0,34834802700413;;"";"";"";"";""
;00148;1;122,102499999944;7;PE;394;257;394;394;257;257;394;257;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,44707840000000;0,32688549826295;;"";"";"";"";""
;00149;2;244,204999999887;7;PE;396;254;396;397;254;254;396;254;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,42048000000000;0,16653576682402;;"";"";"";"";""
;00150;1;122,102499999944;7;PE;398;796;398;398;796;796;398;796;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,37892528761800;0,31114555003022;;"";"";"";"";""
;00151;18;2197,84499999899;7;PE;398;799;398;402;795;800;400;798;-0,36935055669445;0,92929014105902;6,38515181868411;4,89592209326042;1,30417757820814;111,675570013710;0,72965739456790;0,66252170271977;OK;"";"fragment";"113";"90";""
;00152;1;122,102499999944;7;PE;404;796;404;404;796;796;404;796;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,49459200000000;1,63292722200149E-02;;"";"";"";"";""
;00153;1;122,102499999944;7;PE;406;896;406;406;896;896;406;896;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,31741724444444;0,12042935665067;;"";"";"";"";""
;00154;1;122,102499999944;7;PE;411;605;411;411;605;605;411;605;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,44720272502835;0,29592471915517;;"";"";"";"";""
;00155;2;244,204999999887;7;PE;411;692;411;411;692;693;411;692;0,00000000000000;1,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;90,0000000000000;0,40738133333333;0,36775180499707;;"";"";"";"";""
;00156;1;122,102499999944;7;PE;412;606;412;412;606;606;412;606;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,75093333333333;0,41656162707360;;"";"";"";"";""
;00157;1;122,102499999944;7;PE;412;691;412;412;691;691;412;691;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,56112408651852;0,57436743955545;;"";"";"";"";""
;00158;1;122,102499999944;7;PE;413;694;413;413;694;694;413;694;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,53584725333333;0,58605302648787;;"";"";"";"";""
;00159;29;3540,97249999837;7;PE;414;692;414;421;691;695;418;693;0,97849101319474;0,20628944979597;8,05572654215916;5,32654295237103;1,51237427618476;11,9049926318099;0,73422222222222;0,92180807630381;OK;"";"fragment";"153";"118";""
;00160;7;854,717499999606;7;PE;418;977;418;419;977;980;418;978;-0,14521314468540;0,98940039549748;4,11341433117786;2,27982668486834;1,80426624465772;98,3496221169968;0,92142222222222;0,67642781465567;;"";"";"";"";""
;00161;13;1587,33249999927;7;PE;420;984;420;424;983;986;422;984;0,92234144480685;-0,38637580047360;5,07574157970100;3,61743449056121;1,40313296424438;157,270821771000;0,69180681481481;0,64667504045824;OK;"";"fragment";"385";"300";""
;00162;11;1343,12749999938;7;PE;425;965;425;429;964;966;427;965;0,98483334211643;0,17350299206579;5,11283636053156;3,31667266836450;1,54155591213431;9,99155326094999;0,51571370666667;0,81566287192468;;"";"";"";"";""
;00163;1;122,102499999944;7;PE;426;985;426;426;985;985;426;985;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,40698311111111;0,60344871090847;;"";"";"";"";""
;00164;10;1221,02499999944;7;PE;427;116;427;432;115;117;429;116;0,99553343901553;-9,44095959206830E-02;6,07207679099838;2,99106687803106;2,03007055295115;174,582660578311;0,72934400000000;0,75693613152353;;"";"";"";"";""
;00165;2;244,204999999887;7;PE;428;987;428;428;987;988;428;988;0,00000000000000;1,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;90,0000000000000;0,20529682962963;0,00000000000000;;"";"";"";"";""
;00166;5;610,512499999719;7;PE;430;963;430;432;963;964;431;963;0,94868329805051;-0,31622776601684;3,21359436211787;2,26491106406752;1,41886116991571;161,565051177078;0,67145955555556;0,64160062622030;;"";"";"";"";""
;00167;26;3174,66499999854;7;PE;430;989;430;437;984;989;434;987;0,84312167920468;-0,53772282270244;9,05274304524255;5,14253350572130;1,76036637100584;147,471244343685;0,84622222222222;0,71449376997101;;"";"";"";"";""
;00168;1;122,102499999944;7;PE;431;510;431;431;510;510;431;510;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,41085142628512;0,62722240363680;;"";"";"";"";""
;00169;4;488,409999999775;7;PE;432;114;432;434;114;115;433;114;1,00000000000000;0,00000000000000;3,00000000000000;2,00000000000000;1,50000000000000;0,00000000000000;0,47040000000000;0,56062412441673;;"";"";"";"";""
;00170;503;61417,5574999717;7;PE;432;120;432;470;112;141;455;120;0,95509475111603;0,29630055077675;38,1825021947395;29,8829499854720;1,27773537128371;17,2355404816141;0,50096355555556;0,25441174968394;OK;"";"fragment";"528";"499";""
;00171;18;2197,84499999899;7;PE;432;512;432;437;512;515;434;513;0,99175470662891;-0,12815069987868;6,08692423302324;4,35971621952274;1,39617441285882;172,637258622410;0,77280000000000;0,61977073351262;OK;"";"fragment";"171";"155";""
;00172;22;2686,25499999876;7;PE;432;967;432;439;963;967;436;966;0,97176434731971;0,23595349812686;7,80235043123798;5,59491788365949;1,39454243895617;13,6478348803761;0,79520000000000;0,82734479639850;;"";"";"";"";""
;00173;1;122,102499999944;7;PE;435;510;435;435;510;510;435;510;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,43605333333333;0,45217799539091;;"";"";"";"";""
;00174;1;122,102499999944;7;PE;436;517;436;436;517;517;436;517;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,39251968000000;0,32461050706696;;"";"";"";"";""
;00175;1;122,102499999944;7;PE;437;516;437;437;516;516;437;516;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,39262879744000;0,22347012225109;;"";"";"";"";""
;00176;1;122,102499999944;7;PE;437;983;437;437;983;983;437;983;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,74956028839506;0,27634348399973;;"";"";"";"";""
;00177;3;366,307499999831;7;PE;438;969;438;439;969;970;438;970;0,70710678118655;0,70710678118655;2,41421356237311;1,70710678118655;1,41421356237310;45,0000000000000;0,34844444444444;0,67623634505893;;"";"";"";"";""
;00178;8;976,819999999550;7;PE;438;973;438;439;973;977;439;975;4,79112246750118E-02;0,99885159786133;5,04331761612025;2,14258527188639;2,35384686075060;87,2538377214363;0,57978074074074;0,43554754479684;;"";"";"";"";""
;00179;1;122,102499999944;7;PE;438;982;438;438;982;982;438;982;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,62996985679012;0,40615099516504;;"";"";"";"";""
;00180;1;122,102499999944;7;PE;450;135;450;450;135;135;450;135;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,46293333333333;0,76773770409791;;"";"";"";"";""
;00181;265;32357,1624999851;7;PE;452;323;452;496;314;330;474;323;0,97682378097656;0,21404509085393;46,0000538539468;10,2195042104969;4,50120210398253;12,3595109232239;0,96000000000000;0,91571800439544;OK;"";"fragment";"850";"176";""
;00182;1;122,102499999944;7;PE;457;97;457;457;97;97;457;97;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,45991822222222;0,14890161936039;;"";"";"";"";""
;00183;2;244,204999999887;7;PE;458;662;458;459;662;662;458;662;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,24098901603032;0,52035341012354;;"";"";"";"";""
;00184;1;122,102499999944;7;PE;459;97;459;459;97;97;459;97;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,40391111111111;0,11874280499716;;"";"";"";"";""
;00185;1;122,102499999944;7;PE;459;567;459;459;567;567;459;567;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,46223360000000;0,22494884925410;;"";"";"";"";""
;00186;2;244,204999999887;7;PE;467;104;467;467;104;105;467;104;0,00000000000000;1,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;90,0000000000000;0,68759703703704;0,12336979578353;;"";"";"";"";""
;00187;1;122,102499999944;7;PE;470;114;470;470;114;114;470;114;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,56247308641975;0,29200250106799;;"";"";"";"";""
;00188;1;122,102499999944;7;PE;470;116;470;470;116;116;470;116;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,51414518518519;0,54681184731998;;"";"";"";"";""
;00189;1;122,102499999944;7;PE;471;107;471;471;107;107;471;107;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,40260608927078;0,29097840290236;;"";"";"";"";""
;00190;1;122,102499999944;7;PE;471;110;471;471;110;110;471;110;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,51163591111111;0,29513308656936;;"";"";"";"";""
;00191;1;122,102499999944;7;PE;471;119;471;471;119;119;471;119;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,53551881481481;0,55867249132647;;"";"";"";"";""
;00192;4;488,409999999775;7;PE;472;116;472;474;115;116;473;116;0,85065080835204;-0,52573111211913;3,22703272882319;1,85065080835204;1,74372859226576;148,282525588539;0,58880000000000;0,50435419716522;;"";"";"";"";""
;00193;1;122,102499999944;7;PE;472;118;472;472;118;118;472;118;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,68266666666667;0,43133497402156;;"";"";"";"";""
;00194;1;122,102499999944;7;PE;474;109;474;474;109;109;474;109;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,38218171311934;0,21012778139664;;"";"";"";"";""
;00195;3;366,307499999831;7;PE;477;182;477;478;182;183;477;182;0,70710678118655;-0,70710678118655;2,41421356237305;1,70710678118655;1,41421356237306;135,000000000000;0,47040000000000;0,87159864834549;OK;"";"fragment";"77";"54";""
;00196;1;122,102499999944;7;PE;496;9;496;496;9;9;496;9;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,38527886222222;0,00000000000000;;"";"";"";"";""
;00197;1;122,102499999944;7;PE;497;467;497;497;467;467;497;467;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,36642439016296;0,30936562386426;;"";"";"";"";""
;00198;1;122,102499999944;7;PE;505;999;505;505;999;999;505;999;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,41890918652839;7,65115738819224E-02;;"";"";"";"";""
;00199;14;1709,43499999921;7;PE;507;998;507;510;998;1002;508;1000;0,20266100271125;0,97924895607811;5,32231782973508;4,34306887365682;1,22547396427857;78,3073894713931;0,61714893179259;0,70298943288767;OK;"";"fragment";"274";"183";""
;00200;1;122,102499999944;7;PE;508;997;508;508;997;997;508;997;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,35161947275062;0,64096179280962;;"";"";"";"";""
;00201;1;122,102499999944;7;PE;509;359;509;509;359;359;509;359;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,43318613333333;0,81859695107715;OK;"";"fragment";"464";"235";""
;00202;2;244,204999999887;7;PE;510;362;510;511;362;362;510;362;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,53069305679012;0,28524088489753;;"";"";"";"";""
;00203;2;244,204999999887;7;PE;510;991;510;511;991;991;510;991;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,31621783859171;0,35838625333339;;"";"";"";"";""
