Data ID:;D:\Image_Lab_Daten\mrolf2\0-5_ML\ML3.3_0-5_no.2-2\ML3_3_0-5_NO2-2.ilab
Date of Export:;2021-04-20 13:26:54
Classes:;24
Particles on File:;8943

Particle Classes:
;Class;Class Name;Class ID;No. of Particles
;1;PU;PU;41
;2;PET;PET;8
;3;PA;PA;4
;4;PC;PC;6
;5;PMMA;PMMA;7
;6;PVC;PVC;9
;7;PE;PE;95
;8;PP;PP;5
;9;POM;POM;5
;10;ABS;ABS;0
;11;PAN;PAN;0
;12;PS;PS;10
;13;PBT;PBT;0
;14;PPSU;PPSU;0
;15;CA;CA;0
;16;EVAc;EVAc;2
;17;PEEK;PEEK;0
;18;EVOH;EVOH;7
;19;PSU;PSU;0
;20;SILICONE;SI;0
;21;Substrat;Substrate;0
;22;Non-Polymer;Non-Polymer;8744
;23;PLA;PLA;0
;24;PLA-PBAT;PLAPBAT;0

Export Filter Parameters:
;Minimum Size:;1
;Minimum Relevance:;0,00000000000000
;Minimum Aux. Parameter:;0,00000000000000
;Selected Classes:;[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,23,24]
;No. Exported Particles:;199

Particle Properties:
;Particle;Size [px];Area [µm²];Class Idx;Class Name;XPos [px];YPos [px];Left Edge [px];Right Edge [px];Bottom Edge [px];Top Edge [px];CenterX [px];CenterY [px];PC1LdX;PC1LdY;Length [px];Width [px];Aspect;Direction [°];Relevance;Similarity;Done;Polymer;Shape;Length;Width;Comment
;00042;1;122,102499999944;2;PET;325;713;325;325;713;713;325;713;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,34832286142496;0,00000000000000;;"";"";"";"";""
;00043;1;122,102499999944;2;PET;330;708;330;330;708;708;330;708;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,48128000000000;0,00000000000000;OK;"";"fibre";"231";"33";""
;00044;1;122,102499999944;2;PET;332;707;332;332;707;707;332;707;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,53123765791605;0,00000000000000;;"";"";"";"";""
;00045;6;732,614999999662;2;PET;334;706;334;338;705;706;336;706;0,95314423443274;-0,30251622827151;5,11509316600245;1,95314423443267;2,61890190996992;162,391203515904;0,42126270837708;0,00000000000000;;"";"";"";"";""
;00046;1;122,102499999944;2;PET;525;322;525;525;322;322;525;322;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,38769323934895;0,00000000000000;;"";"";"";"";""
;00047;1;122,102499999944;2;PET;639;966;639;639;966;966;639;966;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,34513442133333;0,00000000000000;OK;"";"fibre";"395";"18";""
;00048;2;244,204999999887;2;PET;810;656;810;810;656;657;810;656;0,00000000000000;1,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;90,0000000000000;0,45430518518518;0,00000000000000;;"";"";"";"";""
;00049;41;5006,20249999769;2;PET;841;275;841;848;271;281;843;276;-0,44789481712824;0,89408625578837;12,6282314606531;5,92173285300635;2,13252299185398;116,608697616970;0,80479074516280;0,00000000000000;OK;"";"fragment";"165";"95";""
;00050;1;122,102499999944;3;PA;98;477;98;98;477;477;98;477;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,25306789104198;0,00000000000000;;"";"";"";"";""
;00051;2;244,204999999887;3;PA;99;475;99;99;475;476;99;476;0,00000000000000;1,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;90,0000000000000;0,14699296658436;0,00000000000000;;"";"";"";"";""
;00052;2;244,204999999887;3;PA;304;879;304;304;879;880;304;880;0,00000000000000;1,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;90,0000000000000;0,41711881481481;0,00000000000000;;"";"";"";"";""
;00053;1;122,102499999944;3;PA;356;424;356;356;424;424;356;424;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,38660758676276;0,00000000000000;;"";"";"";"";""
;00054;1;122,102499999944;4;PC;256;494;256;256;494;494;256;494;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,36590773492014;0,00000000000000;;"";"";"";"";""
;00055;2;244,204999999887;4;PC;392;176;392;393;176;176;392;176;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,29473975308642;0,00000000000000;;"";"";"";"";""
;00056;1;122,102499999944;4;PC;561;570;561;561;570;570;561;570;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,39716546644280;0,00000000000000;;"";"";"";"";""
;00057;2;244,204999999887;4;PC;710;832;710;711;832;832;710;832;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,29194136991527;0,00000000000000;;"";"";"";"";""
;00058;1;122,102499999944;4;PC;788;315;788;788;315;315;788;315;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,43150222222222;0,00000000000000;;"";"";"";"";""
;00059;1;122,102499999944;4;PC;794;481;794;794;481;481;794;481;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,42668810745679;0,00000000000000;;"";"";"";"";""
;00060;3;366,307499999831;5;PMMA;151;288;151;152;287;288;152;288;0,70710678118655;-0,70710678118655;2,41421356237311;1,70710678118655;1,41421356237310;135,000000000000;0,26098751209877;0,00000000000000;;"";"";"";"";""
;00061;1;122,102499999944;5;PMMA;151;290;151;151;290;290;151;290;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,32969462518518;0,00000000000000;;"";"";"";"";""
;00062;2;244,204999999887;5;PMMA;156;289;156;156;289;290;156;290;0,00000000000000;1,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;90,0000000000000;0,63135416643635;0,00000000000000;OK;"";"fragment";"167";"87";""
;00063;1;122,102499999944;5;PMMA;162;287;162;162;287;287;162;287;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,34218877134317;0,00000000000000;;"";"";"";"";""
;00064;1;122,102499999944;5;PMMA;176;316;176;176;316;316;176;316;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,41325985185185;0,00000000000000;;"";"";"";"";""
;00065;1;122,102499999944;5;PMMA;192;863;192;192;863;863;192;863;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,38647864888889;0,00000000000000;;"";"";"";"";""
;00066;1;122,102499999944;5;PMMA;867;330;867;867;330;330;867;330;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,35827778412510;0,00000000000000;;"";"";"";"";""
;00067;2;244,204999999887;6;PVC;219;403;219;219;403;404;219;404;0,00000000000000;1,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;90,0000000000000;0,40109985185185;0,00000000000000;;"";"";"";"";""
;00068;1;122,102499999944;6;PVC;284;445;284;284;445;445;284;445;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,37276330666667;0,00000000000000;;"";"";"";"";""
;00069;1;122,102499999944;6;PVC;446;740;446;446;740;740;446;740;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,51289125925926;0,00000000000000;;"";"";"";"";""
;00070;1;122,102499999944;6;PVC;474;795;474;474;795;795;474;795;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,46307555555556;0,00000000000000;;"";"";"";"";""
;00071;3;366,307499999831;6;PVC;518;344;518;519;344;345;518;345;0,70710678118655;0,70710678118655;2,41421356237311;1,70710678118655;1,41421356237310;45,0000000000000;0,26666666666667;0,00000000000000;;"";"";"";"";""
;00072;1;122,102499999944;6;PVC;520;344;520;520;344;344;520;344;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,22609687387654;0,00000000000000;;"";"";"";"";""
;00073;1;122,102499999944;6;PVC;557;923;557;557;923;923;557;923;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,43940724938272;0,00000000000000;;"";"";"";"";""
;00074;1;122,102499999944;6;PVC;805;198;805;805;198;198;805;198;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,47816059259259;0,00000000000000;;"";"";"";"";""
;00075;5;610,512499999719;6;PVC;807;198;807;808;198;200;808;199;0,31622776601684;0,94868329805051;3,21359436211787;2,26491106406729;1,41886116991585;71,5650511770780;0,60088888888889;0,00000000000000;;"";"";"";"";""
;00076;1;122,102499999944;7;PE;46;540;46;46;540;540;46;540;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,49937777777778;0,00000000000000;;"";"";"";"";""
;00077;1;122,102499999944;7;PE;65;447;65;65;447;447;65;447;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,37992405607243;0,00000000000000;;"";"";"";"";""
;00078;1;122,102499999944;7;PE;69;255;69;69;255;255;69;255;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,47249198648889;0,00000000000000;;"";"";"";"";""
;00079;1;122,102499999944;7;PE;75;261;75;75;261;261;75;261;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,33040257580247;0,00000000000000;;"";"";"";"";""
;00080;1;122,102499999944;7;PE;88;457;88;88;457;457;88;457;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,53777777777778;0,00000000000000;;"";"";"";"";""
;00081;4;488,409999999775;7;PE;132;638;132;134;637;638;133;638;0,85065080835204;-0,52573111211913;3,22703272882325;1,85065080835204;1,74372859226579;148,282525588539;0,47398400000000;0,00000000000000;;"";"";"";"";""
;00082;1;122,102499999944;7;PE;155;779;155;155;779;779;155;779;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,46260148148148;0,00000000000000;;"";"";"";"";""
;00083;1;122,102499999944;7;PE;161;537;161;161;537;537;161;537;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,42044444444444;0,00000000000000;;"";"";"";"";""
;00084;1;122,102499999944;7;PE;163;298;163;163;298;298;163;298;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,43924821333333;0,00000000000000;;"";"";"";"";""
;00085;1;122,102499999944;7;PE;166;284;166;166;284;284;166;284;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,45333333333333;0,00000000000000;;"";"";"";"";""
;00086;1;122,102499999944;7;PE;179;313;179;179;313;313;179;313;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,47146666666667;0,00000000000000;;"";"";"";"";""
;00087;1;122,102499999944;7;PE;186;633;186;186;633;633;186;633;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,45056000000000;0,00000000000000;;"";"";"";"";""
;00088;1;122,102499999944;7;PE;224;638;224;224;638;638;224;638;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,68496826469136;0,00000000000000;;"";"";"";"";""
;00089;1;122,102499999944;7;PE;227;672;227;227;672;672;227;672;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,42878577777778;0,00000000000000;;"";"";"";"";""
;00090;1;122,102499999944;7;PE;260;237;260;260;237;237;260;237;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,42932099602963;0,00000000000000;;"";"";"";"";""
;00091;1;122,102499999944;7;PE;266;672;266;266;672;672;266;672;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,46572771555556;0,00000000000000;;"";"";"";"";""
;00092;1;122,102499999944;7;PE;267;530;267;267;530;530;267;530;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,32179167130864;0,00000000000000;;"";"";"";"";""
;00093;1;122,102499999944;7;PE;268;669;268;268;669;669;268;669;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,55468032000000;0,00000000000000;;"";"";"";"";""
;00094;1;122,102499999944;7;PE;274;202;274;274;202;202;274;202;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,41973096296296;0,00000000000000;;"";"";"";"";""
;00095;1;122,102499999944;7;PE;305;718;305;305;718;718;305;718;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,59360000000000;0,00000000000000;;"";"";"";"";""
;00096;1;122,102499999944;7;PE;309;147;309;309;147;147;309;147;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,47804365432099;0,00000000000000;;"";"";"";"";""
;00097;1;122,102499999944;7;PE;320;669;320;320;669;669;320;669;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,53137777777778;0,00000000000000;;"";"";"";"";""
;00098;1;122,102499999944;7;PE;322;406;322;322;406;406;322;406;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,56213333333333;0,00000000000000;;"";"";"";"";""
;00099;1;122,102499999944;7;PE;325;942;325;325;942;942;325;942;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,41955555555556;0,00000000000000;;"";"";"";"";""
;00100;1;122,102499999944;7;PE;339;840;339;339;840;840;339;840;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,51590471174321;0,00000000000000;;"";"";"";"";""
;00101;2;244,204999999887;7;PE;345;803;345;346;803;803;346;803;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,38879374541609;0,00000000000000;;"";"";"";"";""
;00102;1;122,102499999944;7;PE;368;928;368;368;928;928;368;928;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,50025007407407;0,00000000000000;;"";"";"";"";""
;00103;1;122,102499999944;7;PE;372;925;372;372;925;925;372;925;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,53808593730370;0,00000000000000;;"";"";"";"";""
;00104;1;122,102499999944;7;PE;373;927;373;373;927;927;373;927;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,60499505180093;0,00000000000000;;"";"";"";"";""
;00105;1;122,102499999944;7;PE;398;539;398;398;539;539;398;539;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,43680000000000;0,00000000000000;;"";"";"";"";""
;00106;1;122,102499999944;7;PE;425;786;425;425;786;786;425;786;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,39123684168978;0,00000000000000;;"";"";"";"";""
;00107;2;244,204999999887;7;PE;429;172;429;430;172;172;430;172;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,30099911111111;0,00000000000000;;"";"";"";"";""
;00108;5;610,512499999719;7;PE;432;172;432;434;172;173;433;173;0,94868329805051;0,31622776601684;3,21359436211782;2,26491106406738;1,41886116991577;18,4349488229220;0,24242251851852;0,00000000000000;;"";"";"";"";""
;00109;1;122,102499999944;7;PE;433;349;433;433;349;349;433;349;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,58666666666667;0,00000000000000;;"";"";"";"";""
;00110;1;122,102499999944;7;PE;437;734;437;437;734;734;437;734;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,56074240000000;0,00000000000000;;"";"";"";"";""
;00111;1;122,102499999944;7;PE;439;734;439;439;734;734;439;734;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,33668867160494;0,00000000000000;;"";"";"";"";""
;00112;1;122,102499999944;7;PE;452;207;452;452;207;207;452;207;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,44586666666667;0,00000000000000;;"";"";"";"";""
;00113;102;12454,4549999943;7;PE;458;583;458;470;580;591;464;585;0,59902245920521;0,80073222326052;11,8007247645760;12,5953501548757;0,93691121084140;53,2000815225226;0,87243902419753;0,00000000000000;OK;"";"fragment";"157";"137";""
;00114;1;122,102499999944;7;PE;458;779;458;458;779;779;458;779;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,53990400000000;0,00000000000000;;"";"";"";"";""
