Data ID:;D:\Image_Lab_Daten\mrolf2\0-5_ML\ML1.1_0-5_1-8_2v5\ML1.1_0-5_1-8_2v5.ilab
Date of Export:;2021-05-07 11:52:05
Classes:;24
Particles on File:;5398

Particle Classes:
;Class;Class Name;Class ID;No. of Particles
;1;PU;PU;16
;2;PET;PET;4
;3;PA;PA;2
;4;PC;PC;0
;5;PMMA;PMMA;52
;6;PVC;PVC;30
;7;PE;PE;264
;8;PP;PP;150
;9;POM;POM;3
;10;ABS;ABS;6
;11;PAN;PAN;0
;12;PS;PS;166
;13;PBT;PBT;1
;14;PPSU;PPSU;0
;15;CA;CA;0
;16;EVAc;EVAc;100
;17;PEEK;PEEK;0
;18;EVOH;EVOH;2
;19;PSU;PSU;0
;20;SILICONE;SI;0
;21;Substrat;Substrate;0
;22;Non-Polymer;Non-Polymer;4599
;23;PLA;PLA;2
;24;PLA-PBAT;PLAPBAT;1

Export Filter Parameters:
;Minimum Size:;1
;Minimum Relevance:;0,00000000000000
;Minimum Aux. Parameter:;0,00000000000000
;Selected Classes:;[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,23,24]
;No. Exported Particles:;799

Particle Properties:
;Particle;Size [px];Area [µm≤];Class Idx;Class Name;XPos [px];YPos [px];Left Edge [px];Right Edge [px];Bottom Edge [px];Top Edge [px];CenterX [px];CenterY [px];PC1LdX;PC1LdY;Length [px];Width [px];Aspect;Direction [∞];Relevance;Similarity;Done;polymere?;Form;Farbe;L‰nge;Breite;Kommentar
;00202;1;122,102499999984;7;PE;299;507;299;299;507;507;299;507;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,64715851851852;0,00000000000000;;"";"";"";"";"";""
;00203;1;122,102499999984;7;PE;299;509;299;299;509;509;299;509;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,43862516622222;0,00000000000000;;"";"";"";"";"";""
;00204;1;122,102499999984;7;PE;301;509;301;301;509;509;301;509;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,60622222222222;0,25998163017729;;"";"";"";"";"";""
;00205;1;122,102499999984;7;PE;303;219;303;303;219;219;303;219;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,43781688888889;0,31904826886783;;"";"";"";"";"";""
;00206;1;122,102499999984;7;PE;305;687;305;305;687;687;305;687;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,52586666666667;0,93842367578896;OK;"ja";"Fragment";"grau";"47";"34";""
;00207;2;244,204999999968;7;PE;317;507;317;317;507;508;317;508;0,00000000000000;1,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;90,0000000000000;0,45760000000000;0,32110011375153;;"";"";"";"";"";""
;00208;1;122,102499999984;7;PE;318;166;318;318;166;166;318;166;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,38161635555556;4,75309171325661E-02;;"";"";"";"";"";""
;00209;1;122,102499999984;7;PE;318;439;318;318;439;439;318;439;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,26626844444444;0,21950077858262;;"";"";"";"";"";""
;00210;1;122,102499999984;7;PE;319;438;319;319;438;438;319;438;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,65031111111111;0,50340073320512;;"";"";"";"";"";""
;00211;4;488,409999999936;7;PE;321;510;321;322;510;511;322;510;1,00000000000000;0,00000000000000;2,00000000000000;2,00000000000000;1,00000000000000;0,00000000000000;0,49297777777778;0,78304720131494;OK;"ja";"Fragment";"";"97";"71";""
;00212;1;122,102499999984;7;PE;327;438;327;327;438;438;327;438;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,31508377084507;0,33762694745570;;"";"";"";"";"";""
;00213;1;122,102499999984;7;PE;331;518;331;331;518;518;331;518;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,43781688888889;0,36049909985341;;"";"";"";"";"";""
;00214;1;122,102499999984;7;PE;331;789;331;331;789;789;331;789;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,47872000000000;0,49399819528730;;"";"";"";"";"";""
;00215;46;5616,71499999926;7;PE;332;827;332;339;825;832;335;829;0,56062880930519;0,82806723046927;8,47835704120041;7,65028981073124;1,10823998187724;55,9007047431758;0,87244800000000;0,90640353847919;OK;"ja";"Fragment";"grau";"119";"81";""
;00216;1;122,102499999984;7;PE;339;434;339;339;434;434;339;434;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,49114074074074;0,51892526537701;;"";"";"";"";"";""
;00217;1;122,102499999984;7;PE;342;644;342;342;644;644;342;644;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,29294078068306;0,28386336213231;;"";"";"";"";"";""
;00218;1;122,102499999984;7;PE;347;807;347;347;807;807;347;807;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,50289777777778;0,35705492341715;;"";"";"";"";"";""
;00219;2;244,204999999968;7;PE;348;143;348;349;143;143;348;143;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,61286400000000;0,53091388531672;;"";"";"";"";"";""
;00220;1;122,102499999984;7;PE;351;143;351;351;143;143;351;143;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,38184555456790;0,22662123645372;;"";"";"";"";"";""
;00221;1;122,102499999984;7;PE;355;340;355;355;340;340;355;340;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,51363311565432;0,19575188088511;;"";"";"";"";"";""
;00222;6;732,614999999903;7;PE;355;879;355;357;877;879;356;878;-0,44721359549996;0,89442719099992;3,23606797749983;2,78885438199984;1,16035745659094;116,565051177078;0,76830549333333;0,73612004014424;OK;"ja";"Fragment";"grau";"60";"52";""
;00223;1;122,102499999984;7;PE;356;339;356;356;339;339;356;339;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,43513105648759;5,60332266078416E-02;;"";"";"";"";"";""
;00224;1;122,102499999984;7;PE;358;446;358;358;446;446;358;446;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,37717333333333;0,16433582353026;;"";"";"";"";"";""
;00225;1;122,102499999984;7;PE;362;295;362;362;295;295;362;295;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,23309124545086;0,19384661274093;;"";"";"";"";"";""
;00226;1;122,102499999984;7;PE;363;294;363;363;294;294;363;294;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,40106266569117;0,35509704530928;;"";"";"";"";"";""
;00227;1;122,102499999984;7;PE;369;642;369;369;642;642;369;642;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,43990774518519;0,47000459140031;;"";"";"";"";"";""
;00228;2;244,204999999968;7;PE;378;255;378;378;255;256;378;256;0,00000000000000;1,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;90,0000000000000;0,34997819388966;0,71056257394013;;"";"";"";"";"";""
;00229;1;122,102499999984;7;PE;381;482;381;381;482;482;381;482;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,44977777777778;0,41935601967897;;"";"";"";"";"";""
;00230;1;122,102499999984;7;PE;394;72;394;394;72;72;394;72;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,44693807407407;0,16277306438209;;"";"";"";"";"";""
;00231;3;366,307499999952;7;PE;395;467;395;396;467;468;395;468;0,70710678118655;0,70710678118655;2,41421356237299;1,70710678118655;1,41421356237303;45,0000000000000;0,50761571127133;9,15947858435092E-02;;"";"";"";"";"";""
;00232;1;122,102499999984;7;PE;397;217;397;397;217;217;397;217;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,52990577777778;0,10255827308543;;"";"";"";"";"";""
;00233;1;122,102499999984;7;PE;397;469;397;397;469;469;397;469;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,28566869333333;0,46127805412842;;"";"";"";"";"";""
;00234;1;122,102499999984;7;PE;397;472;397;397;472;472;397;472;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,71680000000000;0,38184340982047;;"";"";"";"";"";""
;00235;6;732,614999999903;7;PE;403;468;403;404;468;471;404;469;0,22381453572523;0,97463175281647;4,14770979417460;2,19844628854173;1,88665505079310;77,0668216029527;0,61205959111111;0,74480287859455;OK;"ja";"Fragment";"schwarz";"83";"62";""
;00236;1;122,102499999984;7;PE;403;473;403;403;473;473;403;473;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,49834666666667;0,35116304152695;;"";"";"";"";"";""
;00237;31;3785,17749999950;7;PE;408;95;408;416;94;98;412;95;0,97164966142517;-0,23642532743418;9,48247327370388;5,12302397313485;1,85095235224937;166,324344153728;0,58400000000000;0,92406848195229;OK;"ja";"Fragment";"transparent";"99";"46";""
;00238;1;122,102499999984;7;PE;414;192;414;414;192;192;414;192;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,36977322666667;0,17869891056546;;"";"";"";"";"";""
;00239;1;122,102499999984;7;PE;427;772;427;427;772;772;427;772;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,50990933333333;0,16530288351860;;"";"";"";"";"";""
;00240;1;122,102499999984;7;PE;429;156;429;429;156;156;429;156;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,39620258070124;0,16765614615394;;"";"";"";"";"";""
;00241;1;122,102499999984;7;PE;430;411;430;430;411;411;430;411;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,45746887996049;2,25335334203330E-02;;"";"";"";"";"";""
;00242;1;122,102499999984;7;PE;433;377;433;433;377;377;433;377;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,43483496296296;0,29051304017406;;"";"";"";"";"";""
;00243;1;122,102499999984;7;PE;433;393;433;433;393;393;433;393;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,55007762962963;0,84210221512952;;"";"";"";"";"";""
;00244;6;732,614999999903;7;PE;433;409;433;436;409;410;434;410;0,97463175281647;0,22381453572523;4,14770979417472;2,19844628854167;1,88665505079321;12,9331783970473;0,45991822222222;0,46446120071389;;"";"";"";"";"";""
;00245;1;122,102499999984;7;PE;437;395;437;437;395;395;437;395;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,53779911111111;0,61500296102348;;"";"";"";"";"";""
;00246;6;732,614999999903;8;PP;499;144;497;499;142;144;498;143;0,80000000000000;0,60000000000000;3,80000000000007;2,40000000000001;1,58333333333336;36,8698976458440;0,00000000000000;0,00000000000000;OK;"ja";"Fragment";"schwarz";"77";"54";""
;00247;2;244,204999999968;7;PE;438;409;438;438;409;410;438;410;0,00000000000000;1,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;90,0000000000000;0,53703670351644;0,39045452089240;;"";"";"";"";"";""
;00248;6;732,614999999903;7;PE;439;394;439;441;394;396;440;395;0,70710678118655;0,70710678118655;3,12132034355955;2,41421356237311;1,29289321881341;45,0000000000000;0,34602652001975;0,75662608776779;;"";"";"";"";"";""
;00249;23;2808,35749999963;8;PP;620;919;610;620;917;921;614;920;0,99936447301041;3,56461791028505E-02;10,9936447301040;5,06875025024738;2,16890637481448;2,04280838998744;0,00000000000000;0,00000000000000;OK;"ja";"Fragment";"";"479";"100";""
;00250;14;1709,43499999978;8;PP;901;223;897;901;222;226;899;224;-0,68749092841210;0,72619296564417;5,27975371940090;4,51485871652449;1,16941726217852;133,431820815834;0,00000000000000;0,00000000000000;OK;"ja";"Fragment";"grau";"74";"61";""
;00251;4;488,409999999936;7;PE;444;75;444;445;75;76;444;76;1,00000000000000;0,00000000000000;2,00000000000000;2,00000000000000;1,00000000000000;0,00000000000000;0,29284666127802;0,51638864092522;;"";"";"";"";"";""
;00252;6;732,614999999903;7;PE;446;777;446;448;776;778;447;777;0,89442719099992;-0,44721359549996;3,23606797749977;2,78885438199995;1,16035745659087;153,434948822922;0,43441613684938;0,16821278493194;;"";"";"";"";"";""
;00253;1;122,102499999984;7;PE;448;314;448;448;314;314;448;314;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,40599564641975;3,75580519563381E-02;;"";"";"";"";"";""
;00254;1;122,102499999984;7;PE;449;255;449;449;255;255;449;255;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,47979342506667;0,18130727695255;;"";"";"";"";"";""
;00255;88;10745,0199999986;12;PS;467;924;467;477;921;931;471;926;-0,67849654670635;0,73460359113440;12,3609081471542;10,9478080093132;1,12907607958039;132,726269318599;0,00000000000000;0,00000000000000;OK;"ja";"Fragment";"grau";"139";"118";""
;00256;80;9768,19999999871;12;PS;477;929;477;487;923;933;482;928;0,83637489536129;-0,54815785537507;11,5563803751131;10,7200054797520;1,07802000632750;146,759274284389;0,00000000000000;0,00000000000000;OK;"ja";"Kugel";"transparent";"162";"162";""
;00257;2;244,204999999968;7;PE;471;444;471;472;444;444;472;444;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,48131792592593;0,73018900701147;OK;"ja";"Fragment";"grau";"62";"55";""
;00258;13;1587,33249999979;7;PE;471;732;471;475;730;733;473;732;0,81567679054709;-0,57850788530736;5,99823081811047;3,55120044646924;1,68907131786215;144,654336467445;0,51217777777778;0,68785917546828;;"";"";"";"";"";""
;00259;1;122,102499999984;7;PE;476;709;476;476;709;709;476;709;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,46686776888889;0,27468820699637;;"";"";"";"";"";""
;00260;1;122,102499999984;7;PE;477;727;477;477;727;727;477;727;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,48062767407407;0,42853022308380;;"";"";"";"";"";""
;00261;1;122,102499999984;7;PE;485;208;485;485;208;208;485;208;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,32513426920461;0,10724976367916;;"";"";"";"";"";""
;00262;1;122,102499999984;7;PE;504;351;504;504;351;351;504;351;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,40171383466667;0,38572690884884;;"";"";"";"";"";""
;00263;1;122,102499999984;7;PE;505;353;505;505;353;353;505;353;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,50702222222222;0,62315014132795;;"";"";"";"";"";""
;00264;6;732,614999999903;7;PE;506;356;506;508;355;357;507;356;0,70710678118655;-0,70710678118655;3,12132034355966;2,41421356237311;1,29289321881345;135,000000000000;0,39814207209876;0,55355666066175;;"";"";"";"";"";""
;00265;2;244,204999999968;7;PE;513;408;513;513;408;409;513;408;0,00000000000000;1,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;90,0000000000000;0,70513777777778;0,18820871547268;;"";"";"";"";"";""
;00266;6;732,614999999903;7;PE;513;618;513;516;618;620;514;619;0,76950910814953;0,63863583713640;4,58579899872143;1,90038237916269;2,41309278017087;39,6901723619224;0,38063407407407;0,40927051282113;;"";"";"";"";"";""
;00267;1;122,102499999984;7;PE;514;378;514;514;378;378;514;378;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,49013039407407;0,13653776142854;;"";"";"";"";"";""
;00268;2;244,204999999968;7;PE;515;408;515;515;408;409;515;408;0,00000000000000;1,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;90,0000000000000;0,72078243460741;0,41376088406110;;"";"";"";"";"";""
;00269;1;122,102499999984;7;PE;515;650;515;515;650;650;515;650;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,44925111308642;0,00000000000000;;"";"";"";"";"";""
;00270;1;122,102499999984;7;PE;522;448;522;522;448;448;522;448;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,44673862415803;0,20953834753473;;"";"";"";"";"";""
;00271;4;488,409999999936;7;PE;524;229;524;526;228;229;525;229;1,00000000000000;0,00000000000000;3,00000000000000;2,00000000000000;1,50000000000000;0,00000000000000;0,49653333333333;0,38080618265720;OK;"ja";"Fragment";"";"47";"41";""
;00272;8;976,819999999871;16;EVAc;882;731;878;882;730;731;880;731;0,98855449471312;-0,15086421372375;5,10508219257633;2,29028292216071;2,22901814582806;171,322987681869;0,00000000000000;0,00000000000000;OK;"ja";"Fragment";"grau";"80";"73";""
;00274;1;122,102499999984;7;PE;530;192;530;530;192;192;530;192;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,48960000000000;0,27207849221542;;"";"";"";"";"";""
;00275;1;122,102499999984;7;PE;530;344;530;530;344;344;530;344;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,49893416201482;0,29494592431933;;"";"";"";"";"";""
;00276;1;122,102499999984;7;PE;531;203;531;531;203;203;531;203;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,48674133333333;0,59104511307876;;"";"";"";"";"";""
;00277;44;5372,50999999929;7;PE;531;341;531;536;340;350;533;344;-0,12776282832883;0,99180474877741;11,1735731444317;6,47007505720228;1,72696190471448;97,3403337785075;0,47643417916049;0,55586415912907;OK;"ja";"Fragment";"";"205";"135";""
;00278;1;122,102499999984;7;PE;533;338;533;533;338;338;533;338;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,41645928296296;0,15416871474105;;"";"";"";"";"";""
;00279;1;122,102499999984;7;PE;534;193;534;534;193;193;534;193;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,55235792592593;0,26646443960234;;"";"";"";"";"";""
;00280;1;122,102499999984;7;PE;538;198;538;538;198;198;538;198;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,44088888888889;0,66253664863275;;"";"";"";"";"";""
;00281;1;122,102499999984;7;PE;544;369;544;544;369;369;544;369;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,34844444444444;0,28033777924914;;"";"";"";"";"";""
;00282;36;4395,68999999942;7;PE;544;424;544;553;424;429;548;426;0,96180071706429;-0,27375058110372;10,7512087779934;6,90400590973627;1,55724211690371;164,112429209311;0,55306666666667;0,86505685923649;OK;"ja";"Fragment";"grau";"140";"92";""
;00283;2;244,204999999968;7;PE;567;176;567;568;176;176;568;176;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,33675415703704;0,51886561972260;;"";"";"";"";"";""
;00284;11;1343,12749999982;7;PE;568;174;568;574;174;176;572;174;0,98142045172071;0,19186947892859;7,27226166818139;2,96284090344142;2,45448942592039;11,0619049938226;0,93457066666667;0,66930363295973;;"";"";"";"";"";""
;00285;1;122,102499999984;7;PE;570;248;570;570;248;248;570;248;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,44202666666667;0,20875194112558;;"";"";"";"";"";""
;00286;1;122,102499999984;7;PE;573;823;573;573;823;823;573;823;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,43573333333333;0,66710211099617;OK;"ja";"Pixel";"";"11";"11";""
;00287;1;122,102499999984;7;PE;577;538;577;577;538;538;577;538;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,50786759111111;0,26254063485245;;"";"";"";"";"";""
;00288;16;1953,63999999974;7;PE;581;537;581;586;536;539;582;537;0,91308034305496;-0,40777970416224;6,78874082776150;4,14702073332717;1,63701637013878;155,934564603753;0,53402434370370;0,67069913694863;;"";"";"";"";"";""
;00289;1;122,102499999984;7;PE;583;265;583;583;265;265;583;265;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,67484444444445;0,72746941491314;OK;"ja";"Fragment";"";"28";"23";""
;00290;1;122,102499999984;7;PE;589;935;589;589;935;935;589;935;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,51822222222222;0,78609902028645;;"";"";"";"";"";""
;00294;13;1587,33249999979;7;PE;592;151;592;597;150;155;594;152;0,61849511588101;0,78578864310407;7,40292367904442;3,19007240208913;2,32061306012878;51,7936770475636;0,32035555555556;0,85749997822921;OK;"ja";"Fragment";"grau";"126";"38";""
;00295;1;122,102499999984;7;PE;592;503;592;592;503;503;592;503;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,45785600000000;0,10278513514308;;"";"";"";"";"";""
;00297;309;37729,6724999950;7;PE;594;343;594;625;335;354;609;344;0,92752368510182;0,37376438243250;31,2620663098451;17,3767601172357;1,79907336574422;21,9479647001370;0,96000000000000;0,88604444924342;OK;"ja";"Fragment";"grau";"395";"388";""
;00298;1;122,102499999984;7;PE;599;496;599;599;496;496;599;496;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,60452147446097;0,24164160803386;;"";"";"";"";"";""
;00299;1;122,102499999984;7;PE;601;702;601;601;702;702;601;702;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,52664888888889;0,91665245417589;;"";"";"";"";"";""
;00300;74;9035,58499999881;7;PE;605;702;605;619;698;706;613;703;0,98202431001647;0,18875448216315;15,3146037867200;8,47868551580541;1,80624741396193;10,8801061252267;0,82666666666667;0,93997032578095;OK;"ja";"Fragment";"transparent";"251";"106";""
;00301;1;122,102499999984;7;PE;605;920;605;605;920;920;605;920;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,69051733333333;0,31741491635523;;"";"";"";"";"";""
;00302;1;122,102499999984;7;PE;611;351;611;611;351;351;611;351;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,66662400000000;0,39284432391657;;"";"";"";"";"";""
;00303;6;732,614999999903;7;PE;615;817;615;617;817;818;616;818;1,00000000000000;0,00000000000000;3,00000000000000;2,00000000000000;1,50000000000000;0,00000000000000;0,92000000000000;0,81566793170023;OK;"ja";"Fragment";"";"127";"78";""
;00304;1;122,102499999984;7;PE;615;822;615;615;822;822;615;822;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,43555555555556;0,84294833397084;;"";"";"";"";"";""
;00305;1;122,102499999984;7;PE;616;472;616;616;472;472;616;472;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,40830634666667;9,15413061533608E-02;;"";"";"";"";"";""
;00306;15;1831,53749999976;7;PE;618;335;618;623;333;336;620;335;0,90418620858553;-0,42713850236629;6,37520804766018;3,28542012339039;1,94045443450967;154,713901098018;0,72889125925926;0,68134371915567;;"";"";"";"";"";""
;00307;1;122,102499999984;7;PE;620;355;620;620;355;355;620;355;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,38308977777778;0,75897330194728;;"";"";"";"";"";""
;00308;1;122,102499999984;7;PE;621;424;621;621;424;424;621;424;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,31599288016593;7,45826093141870E-02;;"";"";"";"";"";""
;00309;4;488,409999999936;7;PE;623;727;623;624;727;729;624;728;0,31622776601684;0,94868329805051;3,21359436211787;1,94868329805047;1,64911064067356;71,5650511770780;0,85653333333333;0,64889740687929;;"";"";"";"";"";""
;00310;1;122,102499999984;7;PE;624;333;624;624;333;333;624;333;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,68096000000000;0,61237088680468;;"";"";"";"";"";""
;00311;2;244,204999999968;7;PE;624;724;624;625;724;724;624;724;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,41614008825679;0,27424903639998;;"";"";"";"";"";""
;00312;2;244,204999999968;7;PE;626;723;626;627;723;723;626;723;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,47338249481481;0,42303228812542;;"";"";"";"";"";""
;00313;228;27839,3699999963;7;PE;629;424;629;653;411;428;641;419;0,82199799452260;-0,56949038358942;25,8533653208471;14,3453933975308;1,80220678544076;145,285303706339;0,94666666666667;0,92094879785368;OK;"ja";"Fragment";"transparent";"396";"287";""
;00314;1;122,102499999984;7;PE;629;719;629;629;719;719;629;719;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,42676604135769;8,77594380810732E-02;;"";"";"";"";"";""
;00315;1;122,102499999984;7;PE;629;722;629;629;722;722;629;722;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,51295573333333;0,54956891186443;;"";"";"";"";"";""
;00316;1;122,102499999984;7;PE;632;249;632;632;249;249;632;249;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,73920000000000;0,76200016495142;OK;"ja";"Fragment";"grau";"38";"33";""
;00317;60;7326,14999999904;7;PE;640;401;640;650;396;409;646;403;0,53903502365302;0,84228335094277;11,9496835622560;10,1301935985175;1,17961058157909;57,3820271409287;0,70987377777778;0,85311480333681;;"";"";"";"";"";""
;00318;1;122,102499999984;7;PE;643;140;643;643;140;140;643;140;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,46648888888889;0,38532352927630;;"";"";"";"";"";""
;00319;1;122,102499999984;7;PE;649;439;649;649;439;439;649;439;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,49784832000000;7,85120342835174E-02;;"";"";"";"";"";""
;00320;1;122,102499999984;7;PE;656;103;656;656;103;103;656;103;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,62186666666667;0,16321093304268;;"";"";"";"";"";""
;00321;1;122,102499999984;7;PE;657;533;657;657;533;533;657;533;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,39959279270453;0,26205736508580;;"";"";"";"";"";""
;00322;68;8302,96999999891;7;PE;659;470;659;668;463;473;664;469;-6,27855501941766E-02;0,99802704105992;11,1058415109875;10,1706000201218;1,09195538994901;93,5997147151698;0,90861037037037;0,83667669296523;OK;"ja";"Fragment";"transparent";"159";"131";""
