Data ID:;D:\Image_Lab_Daten\mrolf2\0-5_ML\ML3.3_0-5_no.1-1\ML3_3_0-5_NO1-1.ilab
Date of Export:;2021-04-20 13:22:17
Classes:;24
Particles on File:;2826

Particle Classes:
;Class;Class Name;Class ID;No. of Particles
;1;PU;PU;33
;2;PET;PET;7
;3;PA;PA;1
;4;PC;PC;4
;5;PMMA;PMMA;3
;6;PVC;PVC;35
;7;PE;PE;49
;8;PP;PP;21
;9;POM;POM;1
;10;ABS;ABS;0
;11;PAN;PAN;0
;12;PS;PS;11
;13;PBT;PBT;1
;14;PPSU;PPSU;0
;15;CA;CA;0
;16;EVAc;EVAc;1
;17;PEEK;PEEK;2
;18;EVOH;EVOH;4
;19;PSU;PSU;0
;20;SILICONE;SI;1
;21;Substrat;Substrate;0
;22;Non-Polymer;Non-Polymer;2652
;23;PLA;PLA;0
;24;PLA-PBAT;PLAPBAT;0

Export Filter Parameters:
;Minimum Size:;1
;Minimum Relevance:;0,00000000000000
;Minimum Aux. Parameter:;0,00000000000000
;Selected Classes:;[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,23,24]
;No. Exported Particles:;174

Particle Properties:
;Particle;Size [px];Area [µm²];Class Idx;Class Name;XPos [px];YPos [px];Left Edge [px];Right Edge [px];Bottom Edge [px];Top Edge [px];CenterX [px];CenterY [px];PC1LdX;PC1LdY;Length [px];Width [px];Aspect;Direction [°];Relevance;Similarity;Done;Polymer;Shape;Length;Width;Comment
;00011;1;122,102499999944;1;PU;425;712;425;425;712;712;425;712;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,40991560438519;0,00000000000000;;"";"";"";"";""
;00012;11;1343,12749999938;1;PU;513;692;513;518;692;695;515;693;0,91063291393089;0,41321628243057;6,37959713451562;3,73189874179263;1,70947755443417;24,4070374171452;0,23169091390156;0,00000000000000;;"";"";"";"";""
;00013;1;122,102499999944;1;PU;517;689;517;517;689;689;517;689;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,42513066666667;0,00000000000000;;"";"";"";"";""
;00014;4;488,409999999775;1;PU;518;690;518;519;689;691;519;690;0,00000000000000;1,00000000000000;3,00000000000000;2,00000000000000;1,50000000000000;90,0000000000000;0,48118488635073;0,00000000000000;;"";"";"";"";""
;00015;1;122,102499999944;1;PU;519;693;519;519;693;693;519;693;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,40326931949037;0,00000000000000;;"";"";"";"";""
;00016;1;122,102499999944;1;PU;543;118;543;543;118;118;543;118;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,43536118518519;0,00000000000000;;"";"";"";"";""
;00017;1;122,102499999944;1;PU;543;152;543;543;152;152;543;152;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,46307555555556;0,00000000000000;;"";"";"";"";""
;00018;1;122,102499999944;1;PU;593;879;593;593;879;879;593;879;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,40271957333333;0,00000000000000;;"";"";"";"";""
;00019;2;244,204999999887;1;PU;633;109;633;634;109;109;634;109;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,38893511111111;0,00000000000000;;"";"";"";"";""
;00020;2;244,204999999887;1;PU;635;108;635;636;108;108;636;108;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,71757454813867;0,00000000000000;;"";"";"";"";""
;00021;1;122,102499999944;1;PU;637;105;637;637;105;105;637;105;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,50443690287407;0,00000000000000;;"";"";"";"";""
;00022;3;366,307499999831;1;PU;640;105;640;641;105;106;640;105;0,70710678118655;-0,70710678118655;2,41421356237305;1,70710678118655;1,41421356237306;135,000000000000;0,74490447981564;0,00000000000000;;"";"";"";"";""
;00023;1;122,102499999944;1;PU;640;117;640;640;117;117;640;117;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,51148800000000;0,00000000000000;;"";"";"";"";""
;00024;2;244,204999999887;1;PU;643;106;643;644;106;106;644;106;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,51833590518519;0,00000000000000;;"";"";"";"";""
;00025;1;122,102499999944;1;PU;664;135;664;664;135;135;664;135;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,44867811555556;0,00000000000000;;"";"";"";"";""
;00026;1;122,102499999944;1;PU;666;289;666;666;289;289;666;289;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,53493333333333;0,00000000000000;;"";"";"";"";""
;00027;2;244,204999999887;1;PU;677;597;677;678;597;597;678;597;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,44728888888889;0,00000000000000;;"";"";"";"";""
;00028;1;122,102499999944;1;PU;706;379;706;706;379;379;706;379;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,20826358124628;0,00000000000000;;"";"";"";"";""
;00029;1;122,102499999944;1;PU;729;769;729;729;769;769;729;769;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,41742771895309;0,00000000000000;;"";"";"";"";""
;00030;1;122,102499999944;1;PU;792;382;792;792;382;382;792;382;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,41155723061728;0,00000000000000;;"";"";"";"";""
;00031;1;122,102499999944;1;PU;802;713;802;802;713;713;802;713;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,42826666666667;0,00000000000000;;"";"";"";"";""
;00032;1;122,102499999944;1;PU;893;365;893;893;365;365;893;365;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,41205541883786;0,00000000000000;;"";"";"";"";""
;00033;2;244,204999999887;1;PU;909;392;909;910;392;392;910;392;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,59900247699911;0,00000000000000;;"";"";"";"";""
;00034;1;122,102499999944;2;PET;287;247;287;287;247;247;287;247;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,32597415565641;0,00000000000000;;"";"";"";"";""
;00035;1;122,102499999944;2;PET;389;970;389;389;970;970;389;970;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,44384000000000;0,00000000000000;;"";"";"";"";""
;00036;24;2930,45999999865;2;PET;419;922;419;425;918;922;422;920;0,84657463941413;-0,53227002536386;7,36195329852603;5,66880401969775;1,29867839370438;147,841040011786;0,94720000000000;0,00000000000000;OK;"";"fragment";"167";"111";""
;00037;1;122,102499999944;2;PET;421;916;421;421;916;916;421;916;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,44589128008691;0,00000000000000;;"";"";"";"";""
;00038;1;122,102499999944;2;PET;538;103;538;538;103;103;538;103;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,40880639544889;0,00000000000000;;"";"";"";"";""
;00039;25;3052,56249999859;2;PET;544;89;544;549;86;91;547;88;0,74145253355188;-0,67100532076095;8,06228927156411;5,23737356293844;1,53937640206072;137,855296568750;1,00000000000000;0,00000000000000;OK;"";"fragment";"89";"57";""
;00040;45;5494,61249999747;2;PET;583;446;583;591;442;451;587;447;0,11593954201385;0,99325627236762;9,93930645130848;8,71417109491324;1,14059115239433;83,3421806511429;0,42764249259369;0,00000000000000;OK;"";"fragment";"98";"79";""
;00041;1;122,102499999944;3;PA;333;224;333;333;224;224;333;224;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,47683872237037;0,00000000000000;;"";"";"";"";""
;00042;1;122,102499999944;4;PC;192;231;192;192;231;231;192;231;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,37622519813057;0,00000000000000;;"";"";"";"";""
;00043;1;122,102499999944;4;PC;277;215;277;277;215;215;277;215;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,40966261357985;0,00000000000000;;"";"";"";"";""
;00044;1;122,102499999944;4;PC;815;181;815;815;181;181;815;181;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,36972169392988;0,00000000000000;;"";"";"";"";""
;00045;1;122,102499999944;4;PC;907;606;907;907;606;606;907;606;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,32151165609992;0,00000000000000;;"";"";"";"";""
;00046;4;488,409999999775;5;PMMA;355;698;355;356;698;699;356;698;1,00000000000000;0,00000000000000;2,00000000000000;2,00000000000000;1,00000000000000;0,00000000000000;0,57519044714193;0,00000000000000;OK;"";"fragment";"46";"41";""
;00047;9;1098,92249999949;5;PMMA;642;193;642;646;193;194;644;193;0,99659267602972;-8,24805315448933E-02;5,06885123566383;2,24403427066443;2,25881186483084;175,268838895987;0,92088888888889;0,00000000000000;OK;"";"bead";"66";"66";""
;00048;1;122,102499999944;5;PMMA;771;822;771;771;822;822;771;822;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,30654153536702;0,00000000000000;OK;"";"fragment";"56";"54";""
;00049;1;122,102499999944;6;PVC;190;197;190;190;197;197;190;197;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,57117267015638;0,00000000000000;;"";"";"";"";""
;00050;5;610,512499999719;6;PVC;191;194;191;192;193;196;192;194;8,98055953159171E-02;0,99595931395311;3,98787794185932;2,08576490926907;1,91194986747419;84,8475767656170;0,68408888888889;0,00000000000000;OK;"";"fragment";"146";"134";""
;00051;1;122,102499999944;6;PVC;193;197;193;193;197;197;193;197;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,43154636647173;0,00000000000000;;"";"";"";"";""
;00052;2;244,204999999887;6;PVC;194;193;194;194;193;194;194;194;0,00000000000000;1,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;90,0000000000000;0,41151015594667;0,00000000000000;;"";"";"";"";""
;00053;1;122,102499999944;6;PVC;195;196;195;195;196;196;195;196;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,50096355555556;0,00000000000000;;"";"";"";"";""
;00054;1;122,102499999944;6;PVC;197;195;197;197;195;195;197;195;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,39029440781782;0,00000000000000;;"";"";"";"";""
;00055;1;122,102499999944;6;PVC;271;166;271;271;166;166;271;166;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,62373938567901;0,00000000000000;OK;"";"bead";"30";"30";""
;00056;22;2686,25499999876;6;PVC;299;149;299;305;147;153;301;150;0,44019915285563;0,89790016473168;6,81009828222534;5,92969997651406;1,14847265615432;63,8834114389027;0,51294721500181;0,00000000000000;;"";"";"";"";""
;00057;3;366,307499999831;6;PVC;303;146;303;304;146;147;304;146;0,70710678118655;0,70710678118655;2,41421356237305;1,70710678118655;1,41421356237306;45,0000000000000;0,44728888888889;0,00000000000000;;"";"";"";"";""
;00058;1;122,102499999944;6;PVC;303;154;303;303;154;154;303;154;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,57120000000000;0,00000000000000;;"";"";"";"";""
;00059;1;122,102499999944;6;PVC;305;149;305;305;149;149;305;149;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,47804365432099;0,00000000000000;;"";"";"";"";""
;00060;1;122,102499999944;6;PVC;306;146;306;306;146;146;306;146;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,52800000000000;0,00000000000000;;"";"";"";"";""
;00061;1;122,102499999944;6;PVC;335;661;335;335;661;661;335;661;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,45648843830782;0,00000000000000;;"";"";"";"";""
;00062;12;1465,22999999932;6;PVC;342;135;342;344;132;136;343;134;-0,19611613513818;0,98058067569092;5,31455497304003;3,15727748652006;1,68327142474186;101,309932474020;0,34566653724444;0,00000000000000;;"";"";"";"";""
;00063;1;122,102499999944;6;PVC;354;218;354;354;218;218;354;218;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,50907214818928;0,00000000000000;;"";"";"";"";""
;00064;11;1343,12749999938;6;PVC;355;214;355;358;214;217;356;215;-0,60000000000000;0,80000000000000;4,60000000000002;3,80000000000001;1,21052631578948;126,869897645844;0,60079843555556;0,00000000000000;;"";"";"";"";""
;00065;1;122,102499999944;6;PVC;436;812;436;436;812;812;436;812;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,48745883791276;0,00000000000000;;"";"";"";"";""
;00066;25;3052,56249999859;6;PVC;437;810;437;444;810;814;440;812;0,93739265028071;0,34827434473373;8,25829724143239;4,50872664030953;1,83162517940219;20,3818026004706;0,87210666666667;0,00000000000000;OK;"";"fragment";"136";"83";""
;00067;1;122,102499999944;6;PVC;465;927;465;465;927;927;465;927;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,66205583991619;0,00000000000000;;"";"";"";"";""
;00068;22;2686,25499999876;6;PVC;467;928;467;473;926;929;470;927;0,99086914140201;-0,13482709155521;7,21486903152254;4,37708869887172;1,64832598283474;172,251378446597;0,81965308839506;0,00000000000000;OK;"";"fibre";"399";"33";""
;00069;2;244,204999999887;6;PVC;467;930;467;468;930;930;468;930;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,39353002666667;0,00000000000000;;"";"";"";"";""
;00070;12;1465,22999999932;6;PVC;476;928;476;479;928;931;478;929;0,70710678118655;0,70710678118655;5,24264068711932;3,12132034355966;1,67962275898296;45,0000000000000;0,69158229333333;0,00000000000000;;"";"";"";"";""
;00071;1;122,102499999944;6;PVC;482;933;482;482;933;933;482;933;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,50882180740741;0,00000000000000;;"";"";"";"";""
;00072;24;2930,45999999865;6;PVC;487;942;487;494;939;944;490;941;0,82035740972705;-0,57185113474218;9,02990640705815;5,10178704863529;1,76994969036852;145,120587854914;0,75804065185185;0,00000000000000;;"";"";"";"";""
;00073;5;610,512499999719;6;PVC;488;930;488;490;929;930;489;930;0,94868329805051;-0,31622776601684;3,21359436211793;2,26491106406729;1,41886116991588;161,565051177078;0,80684600888889;0,00000000000000;;"";"";"";"";""
;00074;1;122,102499999944;6;PVC;492;921;492;492;921;921;492;921;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,46097066666667;0,00000000000000;;"";"";"";"";""
;00075;2;244,204999999887;6;PVC;493;924;493;493;924;925;493;924;0,00000000000000;1,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;90,0000000000000;0,32828011029754;0,00000000000000;;"";"";"";"";""
;00076;1;122,102499999944;6;PVC;589;538;589;589;538;538;589;538;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,68401540740741;0,00000000000000;;"";"";"";"";""
;00077;16;1953,63999999910;6;PVC;657;282;657;663;282;286;660;284;0,88457627488522;0,46639555519985;7,28846359522561;4,16833921537003;1,74852938272170;27,8005774318261;0,39022313418600;0,00000000000000;;"";"";"";"";""
;00078;2;244,204999999887;6;PVC;658;287;658;659;287;287;658;287;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,33942729358012;0,00000000000000;;"";"";"";"";""
;00079;1;122,102499999944;6;PVC;664;287;664;664;287;287;664;287;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,43605333333333;0,00000000000000;;"";"";"";"";""
;00080;1;122,102499999944;6;PVC;765;262;765;765;262;262;765;262;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,45322551376909;0,00000000000000;;"";"";"";"";""
;00081;1;122,102499999944;6;PVC;765;265;765;765;265;265;765;265;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,38280014506667;0,00000000000000;;"";"";"";"";""
;00082;3;366,307499999831;6;PVC;767;262;767;767;262;264;767;263;0,00000000000000;1,00000000000000;3,00000000000000;1,00000000000000;3,00000000000000;90,0000000000000;0,50788106240000;0,00000000000000;;"";"";"";"";""
;00083;15;1831,53749999916;6;PVC;826;240;826;830;240;243;828;241;0,89442719099992;-0,44721359549996;5,02492235949956;5,02492235949956;1,00000000000000;153,434948822922;0,77399466666667;0,00000000000000;OK;"";"fragment";"129";"109";""
;00084;24;2930,45999999865;7;PE;135;576;135;141;575;580;138;578;0,66374736442858;0,74795684114401;7,97431155114748;4,57136525228907;1,74440481367233;48,4137017744336;0,58880000000000;0,00000000000000;OK;"";"fragment";"76";"56";""
;00085;1;122,102499999944;7;PE;190;534;190;190;534;534;190;534;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,46307555555556;0,00000000000000;;"";"";"";"";""
;00086;1;122,102499999944;7;PE;202;268;202;202;268;268;202;268;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,49520707423868;0,00000000000000;;"";"";"";"";""
;00087;1;122,102499999944;7;PE;230;324;230;230;324;324;230;324;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,45184948148148;0,00000000000000;;"";"";"";"";""
;00088;1;122,102499999944;7;PE;235;661;235;235;661;661;235;661;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,40866745068924;0,00000000000000;;"";"";"";"";""
;00089;1;122,102499999944;7;PE;238;727;238;238;727;727;238;727;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,43339157048889;0,00000000000000;;"";"";"";"";""
;00090;2;244,204999999887;7;PE;272;547;272;273;547;547;272;547;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,25479599297001;0,00000000000000;;"";"";"";"";""
;00091;1;122,102499999944;7;PE;288;685;288;288;685;685;288;685;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,47308800000000;0,00000000000000;;"";"";"";"";""
;00092;1;122,102499999944;7;PE;295;902;295;295;902;902;295;902;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,44397875621399;0,00000000000000;;"";"";"";"";""
;00093;1;122,102499999944;7;PE;319;811;319;319;811;811;319;811;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,46151111111111;0,00000000000000;;"";"";"";"";""
;00094;1;122,102499999944;7;PE;342;598;342;342;598;598;342;598;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,48182309925926;0,00000000000000;;"";"";"";"";""
;00095;1;122,102499999944;7;PE;376;934;376;376;934;934;376;934;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,47766945185185;0,00000000000000;;"";"";"";"";""
;00096;2;244,204999999887;7;PE;381;595;381;382;595;595;382;595;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,42311111111111;0,00000000000000;;"";"";"";"";""
;00097;1;122,102499999944;7;PE;383;757;383;383;757;757;383;757;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,49937777777778;0,00000000000000;;"";"";"";"";""
;00098;2;244,204999999887;7;PE;389;277;389;390;277;277;390;277;1,00000000000000;0,00000000000000;2,00000000000000;1,00000000000000;2,00000000000000;0,00000000000000;0,40533333333333;0,00000000000000;;"";"";"";"";""
;00099;1;122,102499999944;7;PE;401;511;401;401;511;511;401;511;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,35707584579424;0,00000000000000;;"";"";"";"";""
;00100;1;122,102499999944;7;PE;405;599;405;405;599;599;405;599;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,41519859484444;0,00000000000000;;"";"";"";"";""
;00101;1;122,102499999944;7;PE;413;263;413;413;263;263;413;263;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,49823075492346;0,00000000000000;;"";"";"";"";""
;00102;1;122,102499999944;7;PE;413;267;413;413;267;267;413;267;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,45120000000000;0,00000000000000;;"";"";"";"";""
;00103;1;122,102499999944;7;PE;416;382;416;416;382;382;416;382;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,45021234567901;0,00000000000000;;"";"";"";"";""
;00104;1;122,102499999944;7;PE;440;844;440;440;844;844;440;844;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,39906859741235;0,00000000000000;;"";"";"";"";""
;00105;1;122,102499999944;7;PE;527;964;527;527;964;964;527;964;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,44800000000000;0,00000000000000;;"";"";"";"";""
;00106;40;4884,09999999775;7;PE;528;275;528;534;275;282;531;278;0,77669227644003;0,62988023283669;8,80955482282366;8,66274277922028;1,01694752428244;39,0412868848399;0,42362197333333;0,00000000000000;OK;"";"fragment";"130";"77";""
;00107;1;122,102499999944;7;PE;556;923;556;556;923;923;556;923;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,45297777777778;0,00000000000000;;"";"";"";"";""
;00108;1;122,102499999944;7;PE;581;646;581;581;646;646;581;646;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,44943387980905;0,00000000000000;;"";"";"";"";""
;00109;1;122,102499999944;7;PE;582;368;582;582;368;368;582;368;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,37052766814815;0,00000000000000;;"";"";"";"";""
;00110;1;122,102499999944;7;PE;598;141;598;598;141;141;598;141;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,43465955555556;0,00000000000000;;"";"";"";"";""
;00111;1;122,102499999944;7;PE;609;257;609;609;257;257;609;257;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,48338071703704;0,00000000000000;;"";"";"";"";""
;00112;1;122,102499999944;7;PE;622;273;622;622;273;273;622;273;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,66128592592593;0,00000000000000;;"";"";"";"";""
;00113;1;122,102499999944;7;PE;644;465;644;644;465;465;644;465;0,00000000000000;0,00000000000000;1,00000000000000;1,00000000000000;1,00000000000000;0,00000000000000;0,44071111111111;0,00000000000000;;"";"";"";"";""
